 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25
4447,19.340,19.267,21.543,24.655,23.700,18.693,20.060,20.452,23.078,16.569,23.226,14.705,18.717,14.682,26.345,20.173,20.390,18.524,20.952,17.385,22.298,22.282,19.401,18.696,20.231
4448,19.383,19.337,21.558,24.622,23.786,18.702,20.055,20.451,23.052,16.456,23.206,14.712,18.735,14.652,26.356,20.197,20.373,18.528,20.985,17.423,22.340,22.288,19.387,18.705,20.253
4449,19.408,19.261,21.540,24.677,23.734,18.694,20.042,20.424,23.073,16.404,23.183,14.688,18.704,14.664,26.325,20.143,20.328,18.534,20.935,17.377,22.293,22.295,19.387,18.693,20.225
4450,19.389,19.321,21.529,24.644,23.738,18.726,20.051,20.460,23.068,16.321,23.207,14.719,18.694,14.688,26.337,20.155,20.365,18.548,20.945,17.360,22.289,22.302,19.377,18.686,20.243
4451,19.365,19.280,21.524,24.678,23.753,18.676,20.070,20.437,23.036,16.286,23.213,14.691,18.665,14.649,26.299,20.175,20.343,18.519,20.924,17.389,22.296,22.268,19.375,18.682,20.214
4452,19.364,19.303,21.529,24.712,23.781,18.717,20.095,20.496,23.064,16.276,23.223,14.747,18.735,14.687,26.351,20.174,20.385,18.525,20.968,17.417,22.354,22.307,19.410,18.714,20.250
4453,19.333,19.262,21.546,24.654,23.741,18.692,20.070,20.428,23.060,16.260,23.196,14.678,18.706,14.690,26.356,20.160,20.358,18.496,20.968,17.395,22.301,22.242,19.352,18.713,20.222
4454,19.381,19.293,21.547,24.635,23.754,18.732,20.080,20.441,23.082,16.297,23.207,14.702,18.710,14.665,26.361,20.211,20.360,18.536,20.977,17.405,22.323,22.268,19.405,18.716,20.226
4455,19.413,19.301,21.559,24.695,23.807,18.744,20.079,20.448,23.119,16.369,23.234,14.708,18.751,14.651,26.380,20.211,20.393,18.528,20.985,17.421,22.347,22.302,19.445,18.721,20.269
4456,19.426,19.325,21.601,24.727,23.846,18.733,20.112,20.443,23.081,16.490,23.213,14.732,18.729,14.682,26.359,20.192,20.352,18.542,20.973,17.417,22.349,22.295,19.425,18.735,20.273
4457,19.407,19.337,21.566,24.743,23.896,18.751,20.096,20.488,23.111,16.538,23.269,14.723,18.715,14.700,26.387,20.219,20.363,18.536,20.974,17.414,22.345,22.308,19.401,18.724,20.267
4458,19.445,19.337,21.604,24.761,23.941,18.790,20.103,20.471,23.112,16.428,23.253,14.732,18.767,14.702,26.362,20.221,20.416,18.528,20.994,17.389,22.341,22.359,19.414,18.733,20.303
4459,19.414,19.342,21.584,24.658,23.918,18.769,20.053,20.478,23.059,16.363,23.248,14.710,18.727,14.706,26.328,20.243,20.387,18.538,20.991,17.390,22.318,22.298,19.373,18.723,20.287
4460,19.415,19.308,21.569,24.699,23.893,18.746,20.050,20.468,23.066,16.304,23.244,14.695,18.736,14.683,26.347,20.220,20.383,18.553,20.979,17.415,22.337,22.291,19.392,18.719,20.256
4461,19.414,19.282,21.560,24.644,23.916,18.761,20.099,20.471,23.160,16.308,23.275,14.715,18.741,14.690,26.367,20.222,20.356,18.558,21.018,17.404,22.362,22.307,19.409,18.764,20.252
4462,19.444,19.303,21.588,24.713,23.929,18.733,20.088,20.470,23.188,16.305,23.250,14.711,18.751,14.669,26.359,20.192,20.435,18.547,21.019,17.422,22.313,22.309,19.428,18.724,20.267
4463,19.416,19.325,21.582,24.738,23.919,18.722,20.087,20.460,23.131,16.288,23.235,14.730,18.749,14.697,26.394,20.212,20.391,18.526,21.025,17.435,22.319,22.327,19.423,18.762,20.298
4464,19.432,19.306,21.566,24.722,23.921,18.767,20.081,20.448,23.101,16.306,23.248,14.714,18.748,14.692,26.378,20.221,20.374,18.568,20.985,17.421,22.344,22.319,19.399,18.743,20.283
4465,19.432,19.338,21.604,24.718,23.945,18.756,20.109,20.444,23.122,16.465,23.250,14.700,18.711,14.662,26.330,20.229,20.387,18.563,20.992,17.402,22.327,22.319,19.395,18.718,20.295
4466,19.364,19.319,21.584,24.699,23.940,18.768,20.099,20.476,23.073,16.660,23.232,14.719,18.735,14.666,26.346,20.166,20.387,18.543,20.969,17.408,22.319,22.280,19.405,18.710,20.266
4467,19.417,19.330,21.588,24.724,23.925,18.787,20.123,20.522,23.136,16.633,23.257,14.736,18.748,14.680,26.389,20.184,20.406,18.553,20.990,17.412,22.362,22.348,19.481,18.747,20.294
4468,19.404,19.274,21.548,24.687,23.891,18.744,20.091,20.477,23.125,16.468,23.241,14.734,18.719,14.689,26.335,20.207,20.356,18.575,20.965,17.409,22.356,22.322,19.419,18.717,20.284
4469,19.375,19.295,21.575,24.682,23.872,18.726,20.076,20.459,23.062,16.485,23.221,14.712,18.728,14.657,26.354,20.185,20.385,18.553,20.929,17.398,22.350,22.264,19.415,18.720,20.247
4470,19.384,19.305,21.528,24.607,23.813,18.710,20.047,20.436,23.072,16.364,23.224,14.712,18.730,14.626,26.359,20.188,20.338,18.524,20.933,17.379,22.305,22.268,19.359,18.709,20.229
4471,19.365,19.300,21.607,24.678,23.840,18.715,20.042,20.449,23.065,16.354,23.231,14.703,18.707,14.706,26.308,20.196,20.347,18.533,20.960,17.389,22.311,22.288,19.391,18.730,20.228
4472,19.357,19.308,21.532,24.639,23.761,18.699,20.051,20.445,23.032,16.280,23.160,14.674,18.699,14.644,26.284,20.128,20.316,18.510,20.932,17.376,22.274,22.255,19.357,18.717,20.183
4473,19.354,19.237,21.546,24.615,23.754,18.685,20.027,20.436,23.004,16.259,23.179,14.648,18.693,14.639,26.300,20.158,20.318,18.481,20.925,17.366,22.319,22.231,19.346,18.716,20.219
4474,19.362,19.267,21.531,24.631,23.756,18.722,20.053,20.402,23.050,16.269,23.187,14.704,18.701,14.677,26.317,20.149,20.349,18.533,20.933,17.373,22.274,22.279,19.386,18.712,20.215
4475,19.293,19.245,21.469,24.610,23.746,18.707,20.022,20.391,23.030,16.239,23.145,14.690,18.681,14.638,26.297,20.167,20.319,18.480,20.869,17.340,22.266,22.251,19.378,18.692,20.176
4476,19.327,19.273,21.552,24.625,23.746,18.738,20.043,20.421,23.056,16.214,23.195,14.721,18.696,14.631,26.299,20.163,20.319,18.533,20.889,17.378,22.317,22.282,19.382,18.727,20.228
4477,19.348,19.255,21.529,24.640,23.713,18.708,20.050,20.407,23.017,16.181,23.234,14.700,18.722,14.679,26.285,20.108,20.331,18.515,20.923,17.383,22.326,22.266,19.391,18.690,20.219
4478,19.331,19.233,21.543,24.644,23.669,18.678,20.026,20.455,23.042,16.215,23.223,14.693,18.714,14.649,26.288,20.156,20.374,18.538,20.975,17.373,22.339,22.246,19.345,18.696,20.181
4479,19.372,19.250,21.519,24.641,23.642,18.691,20.068,20.438,23.058,16.183,23.246,14.708,18.744,14.665,26.330,20.144,20.350,18.528,20.967,17.384,22.354,22.261,19.416,18.719,20.209
4480,19.331,19.271,21.516,24.661,23.656,18.712,20.048,20.434,23.039,16.167,23.198,14.676,18.739,14.664,26.288,20.137,20.341,18.559,20.950,17.393,22.325,22.227,19.364,18.720,20.237
4481,19.380,19.266,21.571,24.663,23.641,18.683,20.097,20.426,23.051,16.222,23.235,14.709,18.740,14.681,26.332,20.166,20.382,18.532,20.963,17.395,22.335,22.285,19.403,18.708,20.218
4482,19.384,19.268,21.550,24.628,23.584,18.690,20.064,20.414,23.000,16.165,23.193,14.671,18.714,14.618,26.325,20.113,20.333,18.548,20.949,17.371,22.298,22.269,19.356,18.688,20.194
4483,19.323,19.249,21.498,24.640,23.655,18.677,20.037,20.423,23.021,16.231,23.197,14.676,18.711,14.665,26.279,20.151,20.338,18.513,20.922,17.376,22.302,22.235,19.358,18.703,20.198
4484,19.378,19.244,21.511,24.639,23.643,18.721,20.074,20.434,23.003,16.192,23.203,14.658,18.730,14.657,26.264,20.115,20.335,18.480,20.930,17.364,22.300,22.219,19.355,18.706,20.215
4485,19.349,19.275,21.467,24.634,23.654,18.647,20.058,20.413,23.047,16.210,23.165,14.688,18.676,14.602,26.252,20.113,20.286,18.489,20.942,17.368,22.303,22.236,19.311,18.671,20.170
4486,19.332,19.216,21.499,24.640,23.639,18.697,20.032,20.390,23.009,16.176,23.153,14.659,18.681,14.604,26.246,20.120,20.312,18.494,20.928,17.357,22.298,22.214,19.317,18.647,20.198
4487,19.341,19.252,21.535,24.634,23.716,18.671,20.078,20.417,23.002,16.174,23.214,14.711,18.720,14.649,26.269,20.133,20.334,18.479,20.978,17.377,22.332,22.253,19.332,18.700,20.224
4488,19.367,19.247,21.541,24.626,23.748,18.691,20.039,20.385,23.052,16.172,23.218,14.690,18.715,14.662,26.267,20.151,20.344,18.526,20.950,17.379,22.329,22.298,19.358,18.679,20.194
4489,19.327,19.277,21.525,24.600,23.695,18.697,20.049,20.410,22.987,16.163,23.198,14.685,18.699,14.637,26.227,20.155,20.321,18.496,20.935,17.353,22.309,22.212,19.355,18.685,20.186
4490,19.346,19.277,21.511,24.612,23.702,18.664,20.054,20.416,23.028,16.190,23.227,14.712,18.720,14.653,26.237,20.118,20.340,18.520,20.933,17.358,22.322,22.270,19.362,18.673,20.199
4491,19.350,19.267,21.541,24.625,23.729,18.701,20.054,20.409,23.052,16.194,23.217,14.703,18.706,14.631,26.246,20.161,20.376,18.533,20.942,17.377,22.328,22.233,19.315,18.722,20.216
4492,19.336,19.242,21.552,24.607,23.753,18.679,20.046,20.416,23.036,16.293,23.207,14.717,18.712,14.663,26.248,20.155,20.364,18.537,20.956,17.373,22.327,22.231,19.327,18.709,20.228
4493,19.346,19.285,21.528,24.622,23.734,18.721,20.025,20.401,23.005,16.425,23.204,14.681,18.736,14.693,26.233,20.130,20.334,18.509,20.944,17.404,22.312,22.251,19.315,18.708,20.207
4494,19.298,19.216,21.464,24.552,23.737,18.680,20.012,20.359,22.991,16.319,23.152,14.664,18.660,14.639,26.206,20.114,20.304,18.475,20.919,17.355,22.288,22.240,19.321,18.656,20.187
4495,19.300,19.242,21.492,24.509,23.715,18.665,20.015,20.340,22.965,16.212,23.125,14.675,18.670,14.610,26.212,20.118,20.322,18.470,20.903,17.312,22.253,22.200,19.337,18.643,20.141
4496,19.320,19.211,21.468,24.536,23.706,18.659,20.019,20.386,22.993,16.237,23.177,14.656,18.677,14.606,26.203,20.108,20.330,18.493,20.917,17.327,22.261,22.177,19.321,18.649,20.182
4497,19.319,19.238,21.469,24.561,23.734,18.683,20.027,20.394,23.042,16.203,23.146,14.672,18.669,14.675,26.225,20.132,20.352,18.492,20.900,17.369,22.291,22.234,19.308,18.661,20.187
4498,19.300,19.280,21.486,24.460,23.781,18.707,20.002,20.390,22.982,16.209,23.177,14.701,18.691,14.637,26.220,20.118,20.307,18.499,20.905,17.366,22.279,22.221,19.311,18.701,20.173
4499,19.340,19.236,21.491,24.563,23.733,18.670,19.989,20.391,22.971,16.192,23.148,14.705,18.678,14.667,26.183,20.104,20.290,18.483,20.892,17.337,22.274,22.205,19.301,18.682,20.171
4500,19.313,19.242,21.514,24.594,23.791,18.659,20.010,20.411,23.006,16.215,23.196,14.695,18.687,14.624,26.251,20.128,20.350,18.501,20.916,17.364,22.289,22.234,19.340,18.668,20.172
4501,19.350,19.262,21.549,24.592,23.768,18.687,20.018,20.429,23.005,16.189,23.167,14.693,18.664,14.644,26.209,20.130,20.338,18.500,20.907,17.348,22.291,22.230,19.335,18.670,20.209
4502,19.335,19.261,21.525,24.554,23.827,18.670,20.042,20.410,23.003,16.169,23.188,14.664,18.692,14.656,26.243,20.166,20.390,18.514,20.924,17.359,22.280,22.249,19.338,18.644,20.225
4503,19.368,19.305,21.533,24.598,23.830,18.655,20.089,20.416,23.061,16.212,23.200,14.686,18.701,14.644,26.276,20.144,20.357,18.528,20.972,17.396,22.310,22.248,19.354,18.682,20.244
4504,19.384,19.350,21.558,24.597,23.879,18.704,20.053,20.474,23.059,16.226,23.253,14.695,18.717,14.660,26.298,20.175,20.378,18.554,20.965,17.414,22.349,22.269,19.379,18.731,20.254
4505,19.389,19.307,21.588,24.578,23.852,18.722,20.056,20.430,23.029,16.192,23.222,14.703,18.707,14.652,26.241,20.141,20.336,18.513,20.948,17.411,22.303,22.288,19.315,18.722,20.213
4506,19.379,19.267,21.514,24.596,23.878,18.708,20.052,20.453,23.030,16.177,23.198,14.689,18.715,14.674,26.278,20.140,20.378,18.510,20.951,17.373,22.325,22.277,19.363,18.709,20.245
4507,19.358,19.284,21.551,24.609,23.837,18.733,20.044,20.433,23.021,16.189,23.193,14.673,18.683,14.647,26.273,20.152,20.352,18.510,20.927,17.387,22.318,22.278,19.355,18.733,20.215
4508,19.433,19.288,21.552,24.673,23.897,18.733,20.056,20.435,23.075,16.202,23.236,14.752,18.738,14.665,26.299,20.155,20.395,18.555,20.949,17.406,22.334,22.270,19.354,18.725,20.281
4509,19.366,19.317,21.540,24.669,23.859,18.694,20.022,20.393,23.005,16.233,23.182,14.686,18.720,14.658,26.275,20.139,20.377,18.533,20.962,17.387,22.335,22.240,19.337,18.688,20.221
4510,19.352,19.267,21.518,24.648,23.859,18.719,20.043,20.452,23.040,16.224,23.207,14.731,18.781,14.659,26.263,20.183,20.382,18.514,20.966,17.378,22.330,22.256,19.345,18.724,20.212
4511,19.358,19.326,21.514,24.609,23.833,18.708,20.043,20.427,23.053,16.210,23.209,14.698,18.746,14.645,26.294,20.140,20.364,18.514,20.964,17.382,22.318,22.277,19.346,18.721,20.235
4512,19.387,19.248,21.543,24.626,23.860,18.729,20.040,20.427,23.083,16.216,23.185,14.698,18.704,14.688,26.203,20.132,20.361,18.499,20.954,17.382,22.313,22.213,19.325,18.679,20.234
4513,19.340,19.282,21.561,24.676,23.871,18.695,20.041,20.446,23.080,16.211,23.205,14.701,18.736,14.679,26.215,20.197,20.360,18.506,20.943,17.403,22.334,22.273,19.346,18.723,20.248
4514,19.394,19.280,21.534,24.594,23.856,18.728,20.051,20.403,23.075,16.197,23.191,14.685,18.709,14.664,26.275,20.151,20.364,18.533,20.947,17.375,22.309,22.246,19.354,18.689,20.192
4515,19.355,19.241,21.491,24.570,23.845,18.705,20.031,20.440,23.007,16.178,23.167,14.653,18.669,14.634,26.227,20.146,20.363,18.476,20.950,17.364,22.276,22.256,19.322,18.659,20.218
4516,19.341,19.274,21.498,24.547,23.828,18.722,20.015,20.417,23.012,16.210,23.136,14.720,18.694,14.667,26.253,20.116,20.312,18.478,20.938,17.366,22.257,22.215,19.368,18.700,20.233
4517,19.380,19.252,21.543,24.625,23.832,18.678,20.051,20.449,23.057,16.196,23.203,14.686,18.718,14.670,26.257,20.170,20.338,18.527,20.914,17.361,22.283,22.269,19.359,18.685,20.249
4518,19.396,19.290,21.513,24.615,23.853,18.687,20.057,20.495,23.031,16.257,23.192,14.710,18.722,14.702,26.283,20.144,20.395,18.521,20.960,17.384,22.317,22.265,19.345,18.696,20.246
4519,19.378,19.311,21.512,24.634,23.857,18.719,20.043,20.440,23.022,16.297,23.213,14.690,18.693,14.662,26.233,20.142,20.336,18.518,20.955,17.370,22.301,22.281,19.316,18.667,20.263
4520,19.347,19.255,21.516,24.584,23.764,18.704,20.043,20.457,23.023,16.309,23.173,14.651,18.700,14.631,26.224,20.146,20.320,18.494,20.937,17.373,22.328,22.255,19.358,18.663,20.211
4521,19.380,19.266,21.507,24.604,23.836,18.665,20.058,20.431,23.020,16.233,23.193,14.671,18.702,14.623,26.218,20.133,20.338,18.492,20.933,17.356,22.317,22.258,19.324,18.681,20.213
4522,19.310,19.219,21.497,24.459,23.684,18.636,20.008,20.360,22.956,16.149,23.188,14.684,18.674,14.676,26.194,20.070,20.314,18.468,20.903,17.368,22.299,22.206,19.317,18.678,20.153
4523,19.354,19.249,21.422,24.543,23.855,18.693,20.067,20.406,23.003,16.219,23.032,14.631,18.578,14.592,26.250,20.090,20.250,18.433,20.851,17.290,22.182,22.273,19.346,18.563,20.200
4524,19.358,19.279,21.530,24.618,23.861,18.668,20.046,20.410,22.994,16.176,23.191,14.687,18.696,14.653,26.222,20.183,20.386,18.515,20.929,17.341,22.314,22.265,19.323,18.668,20.234
4525,19.340,19.264,21.502,24.619,23.802,18.668,20.015,20.410,23.000,16.217,23.190,14.683,18.680,14.606,26.210,20.129,20.345,18.475,20.935,17.335,22.288,22.248,19.317,18.653,20.227
4526,19.371,19.316,21.548,24.650,23.862,18.715,20.035,20.452,23.025,16.211,23.193,14.717,18.707,14.671,26.255,20.117,20.331,18.517,20.970,17.384,22.341,22.256,19.336,18.676,20.239
4527,19.337,19.252,21.488,24.584,23.755,18.668,20.073,20.438,22.987,16.329,23.153,14.696,18.699,14.647,26.238,20.125,20.311,18.487,20.917,17.351,22.307,22.247,19.311,18.681,20.205
4528,19.379,19.278,21.511,24.650,23.819,18.690,20.046,20.426,23.005,16.722,23.156,14.672,18.720,14.624,26.248,20.150,20.326,18.507,20.950,17.400,22.344,22.285,19.350,18.674,20.211
4529,19.354,19.273,21.492,24.605,23.775,18.649,20.013,20.417,22.983,16.917,23.190,14.704,18.688,14.686,26.207,20.097,20.335,18.512,20.936,17.390,22.320,22.231,19.331,18.651,20.227
4530,19.332,19.260,21.531,24.592,23.781,18.661,19.981,20.393,22.955,16.699,23.160,14.674,18.717,14.633,26.186,20.141,20.313,18.494,20.906,17.378,22.323,22.244,19.327,18.674,20.219
4531,19.329,19.224,21.499,24.574,23.742,18.672,19.990,20.418,22.984,16.457,23.141,14.668,18.685,14.654,26.178,20.062,20.294,18.472,20.903,17.329,22.298,22.190,19.304,18.641,20.210
4532,19.307,19.235,21.512,24.597,23.738,18.641,20.008,20.416,22.948,16.373,23.137,14.653,18.667,14.616,26.167,20.095,20.328,18.474,20.884,17.329,22.287,22.220,19.282,18.635,20.170
4533,19.345,19.260,21.476,24.593,23.773,18.658,20.000,20.381,22.964,16.322,23.161,14.650,18.661,14.609,26.186,20.113,20.329,18.463,20.955,17.328,22.301,22.187,19.320,18.631,20.198
4534,19.366,19.244,21.469,24.601,23.804,18.644,20.023,20.395,22.970,16.297,23.170,14.647,18.709,14.599,26.193,20.072,20.346,18.501,20.913,17.371,22.305,22.248,19.340,18.644,20.173
4535,19.331,19.222,21.459,24.581,23.727,18.641,19.999,20.376,22.958,16.252,23.149,14.657,18.677,14.643,26.167,20.069,20.338,18.449,20.900,17.332,22.292,22.202,19.302,18.618,20.195
4536,19.338,19.238,21.452,24.585,23.767,18.654,19.973,20.381,22.925,16.300,23.127,14.694,18.651,14.616,26.169,20.102,20.351,18.498,20.890,17.374,22.295,22.184,19.309,18.652,20.170
4537,19.338,19.190,21.458,24.615,23.774,18.654,20.009,20.415,22.961,16.285,23.158,14.667,18.657,14.627,26.170,20.112,20.339,18.506,20.902,17.358,22.312,22.193,19.303,18.664,20.193
4538,19.331,19.275,21.518,24.619,23.790,18.637,20.005,20.381,22.935,16.268,23.161,14.665,18.676,14.639,26.134,20.128,20.349,18.488,20.910,17.342,22.315,22.200,19.325,18.640,20.215
4539,19.297,19.264,21.509,24.631,23.763,18.660,19.985,20.355,22.974,16.250,23.197,14.688,18.681,14.598,26.192,20.126,20.373,18.491,20.938,17.333,22.316,22.218,19.327,18.663,20.205
4540,19.318,19.220,21.494,24.638,23.737,18.648,20.006,20.392,22.985,16.236,23.175,14.697,18.696,14.621,26.169,20.123,20.317,18.493,20.922,17.346,22.324,22.214,19.302,18.641,20.197
4541,19.299,19.247,21.462,24.585,23.776,18.651,19.995,20.349,22.958,16.244,23.165,14.661,18.659,14.625,26.191,20.104,20.286,18.495,20.893,17.348,22.325,22.206,19.302,18.657,20.193
4542,19.336,19.262,21.461,24.608,23.807,18.672,20.022,20.357,22.992,16.217,23.157,14.632,18.662,14.636,26.166,20.113,20.358,18.482,20.842,17.336,22.288,22.199,19.343,18.632,20.212
4543,19.333,19.267,21.537,24.640,23.744,18.706,20.022,20.416,22.983,16.222,23.197,14.654,18.694,14.631,26.224,20.096,20.326,18.530,20.939,17.363,22.310,22.223,19.351,18.681,20.211
4544,19.333,19.258,21.551,24.639,23.643,18.650,19.999,20.420,23.027,16.226,23.201,14.664,18.706,14.641,26.158,20.110,20.317,18.501,20.952,17.364,22.320,22.209,19.318,18.669,20.209
4545,19.346,19.272,21.535,24.625,23.726,18.671,20.016,20.388,23.028,16.192,23.192,14.665,18.683,14.633,26.161,20.076,20.320,18.515,20.922,17.369,22.308,22.248,19.314,18.669,20.204
4546,19.366,19.218,21.515,24.594,23.679,18.658,19.995,20.380,22.999,16.201,23.175,14.670,18.678,14.606,26.162,20.100,20.329,18.432,20.908,17.351,22.304,22.192,19.309,18.655,20.158
4547,19.344,19.231,21.459,24.620,23.676,18.697,19.987,20.363,23.017,16.161,23.157,14.644,18.707,14.638,26.168,20.122,20.317,18.494,20.916,17.360,22.300,22.205,19.320,18.671,20.192
4548,19.349,19.291,21.476,24.621,23.761,18.635,20.001,20.402,23.028,16.215,23.189,14.689,18.711,14.613,26.196,20.119,20.328,18.509,20.927,17.377,22.310,22.268,19.338,18.669,20.216
4549,19.337,19.241,21.502,24.610,23.702,18.674,19.985,20.380,22.958,16.413,23.176,14.649,18.687,14.646,26.196,20.112,20.350,18.510,20.877,17.364,22.282,22.224,19.332,18.650,20.188
4550,19.321,19.275,21.489,24.617,23.737,18.651,20.004,20.388,22.963,17.583,23.133,14.656,18.636,14.590,26.169,20.114,20.302,18.478,20.879,17.337,22.283,22.211,19.316,18.622,20.215
4551,19.342,19.228,21.490,24.600,23.709,18.639,20.032,20.402,22.987,18.151,23.165,14.641,18.659,14.606,26.151,20.107,20.327,18.493,20.907,17.339,22.279,22.229,19.306,18.678,20.185
4552,19.328,19.264,21.486,24.562,23.777,18.619,19.981,20.391,22.964,17.728,23.132,14.626,18.676,14.621,26.152,20.112,20.354,18.464,20.897,17.338,22.310,22.167,19.314,18.672,20.183
4553,19.331,19.226,21.494,24.581,23.691,18.633,19.956,20.377,22.960,17.297,23.162,14.666,18.667,14.641,26.131,20.119,20.325,18.458,20.886,17.364,22.296,22.205,19.282,18.650,20.169
4554,19.342,19.228,21.478,24.506,23.727,18.646,19.991,20.366,22.926,17.045,23.132,14.630,18.635,14.580,26.176,20.080,20.296,18.461,20.878,17.314,22.266,22.195,19.274,18.627,20.180
4555,19.344,19.245,21.498,24.563,23.726,18.652,19.968,20.405,22.938,16.843,23.153,14.645,18.657,14.594,26.167,20.132,20.358,18.486,20.941,17.339,22.285,22.198,19.297,18.642,20.187
4556,19.350,19.259,21.516,24.595,23.789,18.678,19.983,20.390,22.979,16.747,23.170,14.671,18.668,14.617,26.167,20.118,20.352,18.490,20.960,17.336,22.306,22.200,19.321,18.664,20.217
4557,19.346,19.233,21.516,24.604,23.738,18.674,19.998,20.363,22.997,16.693,23.153,14.689,18.640,14.595,26.177,20.116,20.336,18.494,20.905,17.335,22.282,22.211,19.333,18.615,20.194
4558,19.358,19.253,21.518,24.592,23.707,18.657,20.028,20.417,22.992,16.731,23.155,14.664,18.699,14.632,26.206,20.109,20.314,18.514,20.938,17.349,22.284,22.223,19.298,18.632,20.193
4559,19.389,19.284,21.523,24.621,23.735,18.665,20.022,20.432,22.985,16.635,23.191,14.706,18.671,14.645,26.180,20.134,20.362,18.499,20.921,17.363,22.287,22.191,19.331,18.666,20.207
4560,19.359,19.286,21.511,24.615,23.772,18.664,20.009,20.378,22.951,16.544,23.210,14.684,18.673,14.609,26.116,20.095,20.324,18.501,20.923,17.352,22.264,22.222,19.286,18.672,20.196
4561,19.337,19.295,21.495,24.627,23.730,18.663,20.015,20.396,22.968,16.446,23.173,14.679,18.657,14.610,26.166,20.102,20.383,18.540,20.926,17.357,22.302,22.224,19.303,18.653,20.233
4562,19.314,19.227,21.477,24.635,23.768,18.674,19.979,20.435,22.985,16.440,23.188,14.673,18.702,14.679,26.194,20.148,20.314,18.521,20.938,17.365,22.302,22.235,19.325,18.686,20.216
