 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
2437,20.032,13.926,16.944,13.486,14.083,21.286,24.230,25.325,24.775,22.461,33.276,33.435,29.733,24.426,25.170,24.980,23.927,21.893,33.417,23.327,25.028,21.478
2438,20.015,13.885,16.956,13.454,14.060,21.289,24.219,25.359,24.781,22.409,33.305,33.446,29.671,24.422,25.177,24.924,23.885,21.902,33.349,23.356,25.040,21.475
2439,20.016,13.843,16.904,13.483,14.079,21.273,24.189,25.299,24.785,22.429,33.285,33.421,29.721,24.416,25.185,24.920,23.916,21.863,33.370,23.292,25.043,21.465
2440,20.032,13.874,16.912,13.473,14.090,21.306,24.238,25.385,24.813,22.426,33.319,33.421,29.739,24.460,25.216,24.989,23.931,21.914,33.444,23.358,25.023,21.494
2441,20.026,13.899,16.888,13.491,14.060,21.312,24.227,25.378,24.819,22.462,33.314,33.455,29.738,24.449,25.231,25.036,23.962,21.845,33.416,23.358,25.045,21.496
2442,20.023,13.888,16.884,13.501,14.053,21.282,24.222,25.353,24.821,22.448,33.277,33.414,29.740,24.427,25.223,25.020,23.952,21.858,33.397,23.351,25.045,21.491
2443,20.044,13.903,16.893,13.510,14.077,21.308,24.231,25.364,24.812,22.431,33.300,33.443,29.718,24.470,25.227,25.022,23.965,21.900,33.437,23.378,25.052,21.507
2444,20.030,13.900,16.914,13.502,14.083,21.305,24.244,25.363,24.803,22.438,33.340,33.423,29.765,24.468,25.253,25.005,23.950,21.885,33.463,23.356,25.079,21.497
2445,20.015,13.913,16.855,13.484,14.046,21.280,24.204,25.377,24.797,22.441,33.250,33.427,29.668,24.433,25.223,24.990,23.929,21.875,33.377,23.343,25.028,21.470
2446,20.023,13.909,16.937,13.468,14.074,21.302,24.203,25.358,24.786,22.424,33.255,33.415,29.700,24.422,25.222,24.975,23.914,21.856,33.426,23.330,25.020,21.471
2447,20.022,13.888,16.902,13.504,14.040,21.307,24.243,25.363,24.821,22.424,33.287,33.430,29.711,24.425,25.220,25.006,23.927,21.896,33.389,23.360,25.072,21.492
2448,20.023,13.969,16.963,13.519,14.087,21.289,24.239,25.342,24.771,22.454,33.280,33.425,29.708,24.456,25.170,24.963,23.915,21.867,33.349,23.349,25.055,21.476
2449,20.024,13.948,16.951,13.493,14.090,21.316,24.223,25.340,24.833,22.448,33.319,33.449,29.693,24.429,25.159,24.984,23.930,21.877,33.383,23.355,25.041,21.459
2450,20.014,13.960,16.966,13.493,14.097,21.276,24.219,25.352,24.760,22.419,33.277,33.421,29.702,24.429,25.162,24.986,23.873,21.860,33.382,23.336,25.000,21.453
2451,20.021,13.952,16.989,13.517,14.094,21.313,24.237,25.349,24.786,22.430,33.296,33.459,29.706,24.435,25.192,24.947,23.945,21.869,33.366,23.363,25.026,21.466
2452,20.035,13.932,16.959,13.512,14.082,21.271,24.247,25.313,24.794,22.439,33.282,33.436,29.714,24.415,25.196,24.937,23.887,21.862,33.393,23.352,25.026,21.463
2453,20.007,13.954,16.924,13.485,14.053,21.315,24.200,25.327,24.767,22.424,33.251,33.383,29.684,24.416,25.198,24.960,23.888,21.838,33.305,23.330,24.999,21.456
2454,20.018,13.968,16.902,13.473,14.058,21.260,24.221,25.303,24.795,22.401,33.290,33.380,29.701,24.412,25.189,25.005,23.907,21.854,33.303,23.337,25.026,21.457
2455,20.011,13.939,16.891,13.491,14.063,21.275,24.202,25.341,24.796,22.439,33.278,33.370,29.681,24.411,25.173,24.953,23.847,21.876,33.335,23.334,24.982,21.450
2456,19.984,13.961,16.879,13.477,14.085,21.275,24.220,25.320,24.774,22.417,33.216,33.374,29.652,24.376,25.142,24.899,23.846,21.853,33.247,23.304,24.987,21.438
2457,20.012,13.982,16.932,13.485,14.095,21.315,24.206,25.362,24.766,22.479,33.261,33.404,29.665,24.399,25.194,24.982,23.890,21.821,33.300,23.317,25.029,21.467
2458,20.009,13.898,16.937,13.443,14.044,21.317,24.193,25.305,24.787,22.435,33.239,33.374,29.702,24.405,25.147,24.930,23.849,21.865,33.314,23.350,24.999,21.449
2459,19.992,13.954,16.879,13.491,14.040,21.257,24.206,25.289,24.744,22.426,33.202,33.385,29.692,24.380,25.114,24.949,23.871,21.851,33.307,23.335,24.999,21.437
2460,19.975,13.891,16.860,13.447,14.011,21.260,24.167,25.265,24.719,22.418,33.198,33.333,29.653,24.353,25.122,24.937,23.807,21.811,33.229,23.305,24.992,21.419
2461,19.980,13.837,16.830,13.436,14.025,21.244,24.154,25.247,24.716,22.393,33.224,33.322,29.621,24.354,25.104,24.906,23.799,21.818,33.232,23.289,24.937,21.412
2462,19.968,13.845,16.829,13.457,13.997,21.246,24.190,25.298,24.747,22.430,33.168,33.306,29.635,24.375,25.128,24.913,23.822,21.788,33.259,23.267,24.953,21.416
2463,20.001,13.834,16.868,13.451,14.053,21.350,24.209,25.324,24.753,22.413,33.239,33.342,29.672,24.389,25.120,24.902,23.841,21.808,33.290,23.283,25.002,21.438
2464,20.006,13.860,16.871,13.457,14.068,21.369,24.190,25.304,24.719,22.445,33.254,33.390,29.689,24.388,25.127,24.932,23.858,21.839,33.264,23.303,25.011,21.443
2465,20.020,13.835,16.879,13.445,14.016,21.349,24.210,25.330,24.789,22.433,33.256,33.425,29.700,24.402,25.218,24.942,23.854,21.837,33.267,23.315,25.017,21.455
2466,20.010,13.843,16.888,13.459,14.037,21.309,24.215,25.273,24.759,22.422,33.270,33.392,29.688,24.409,25.151,24.938,23.865,21.876,33.259,23.300,25.009,21.450
2467,20.024,13.897,16.880,13.474,14.075,21.327,24.175,25.317,24.760,22.423,33.247,33.438,29.697,24.456,25.161,24.976,23.869,21.876,33.244,23.343,25.037,21.462
2468,20.015,13.880,16.854,13.455,14.035,21.380,24.180,25.322,24.800,22.403,33.233,33.382,29.688,24.440,25.162,24.981,23.867,21.847,33.264,23.317,25.012,21.452
2469,20.014,13.889,16.853,13.457,14.028,21.359,24.192,25.335,24.829,22.435,33.275,33.399,29.688,24.398,25.152,24.943,23.889,21.848,33.239,23.324,25.005,21.455
2470,20.002,13.859,16.879,13.449,14.023,21.358,24.206,25.345,24.797,22.412,33.290,33.411,29.687,24.429,25.176,24.955,23.855,21.847,33.260,23.335,25.017,21.463
2471,20.019,13.888,16.829,13.481,14.029,21.353,24.218,25.325,24.743,22.394,33.229,33.380,29.701,24.399,25.169,24.941,23.881,21.808,33.211,23.301,25.012,21.449
2472,20.002,13.889,16.842,13.478,14.047,21.327,24.217,25.317,24.790,22.428,33.250,33.376,29.686,24.368,25.142,24.929,23.820,21.834,33.240,23.285,24.989,21.448
2473,20.007,13.868,16.841,13.476,14.044,21.280,24.206,25.297,24.783,22.436,33.257,33.360,29.661,24.392,25.138,24.932,23.888,21.805,33.248,23.323,25.012,21.449
2474,20.014,13.862,16.798,13.442,14.019,21.278,24.249,25.336,24.763,22.401,33.257,33.393,29.715,24.418,25.166,24.959,23.895,21.840,33.250,23.286,25.013,21.458
2475,20.022,13.875,16.812,13.472,14.017,21.312,24.199,25.330,24.781,22.432,33.261,33.353,29.705,24.393,25.189,24.968,23.896,21.852,33.239,23.354,25.049,21.458
2476,20.006,13.889,16.831,13.465,14.016,21.271,24.194,25.279,24.757,22.420,33.297,33.383,29.672,24.425,25.139,24.956,23.880,21.850,33.175,23.404,25.027,21.454
2477,19.990,13.971,16.840,13.455,14.075,21.294,24.183,25.257,24.758,22.414,33.195,33.389,29.665,24.386,25.139,24.935,23.863,21.823,33.171,23.502,24.988,21.430
2478,19.999,13.955,16.863,13.504,14.070,21.290,24.174,25.273,24.771,22.394,33.272,33.356,29.671,24.377,25.136,24.935,23.863,21.809,33.152,23.397,24.995,21.432
2479,20.000,13.955,16.844,13.480,14.088,21.300,24.212,25.332,24.819,22.424,33.296,33.384,29.727,24.416,25.161,24.914,23.896,21.853,33.150,23.329,25.004,21.459
2480,20.011,13.968,16.847,13.513,14.064,21.285,24.222,25.330,24.792,22.422,33.262,33.393,29.698,24.397,25.196,24.914,23.874,21.846,33.201,23.340,25.023,21.451
2481,20.046,13.995,16.852,13.495,14.080,21.322,24.246,25.367,24.805,22.421,33.294,33.435,29.720,24.412,25.221,24.948,23.921,21.893,33.197,23.345,25.005,21.481
2482,20.023,14.009,16.869,13.501,14.069,21.286,24.232,25.338,24.783,22.430,33.313,33.406,29.688,24.410,25.138,24.946,23.903,21.839,33.218,23.336,24.993,21.455
2483,20.025,13.977,16.871,13.485,14.068,21.269,24.220,25.336,24.782,22.415,33.289,33.389,29.718,24.405,25.164,24.948,23.893,21.804,33.212,23.353,25.010,21.467
2484,20.020,13.955,16.854,13.491,14.085,21.265,24.208,25.323,24.818,22.412,33.262,33.410,29.697,24.403,25.140,24.939,23.901,21.831,33.183,23.341,24.995,21.459
2485,20.029,13.991,16.837,13.501,14.087,21.273,24.239,25.301,24.789,22.406,33.293,33.406,29.716,24.414,25.170,24.961,23.891,21.852,33.198,23.346,25.031,21.458
2486,20.015,13.991,16.854,13.475,14.075,21.288,24.202,25.275,24.713,22.406,33.247,33.338,29.691,24.434,25.157,24.901,23.863,21.835,33.185,23.297,24.989,21.451
2487,20.014,13.978,16.829,13.494,14.089,21.292,24.214,25.352,24.754,22.431,33.260,33.395,29.694,24.407,25.140,24.930,23.853,21.834,33.217,23.335,25.013,21.465
2488,20.026,13.953,16.853,13.512,14.081,21.286,24.235,25.356,24.791,22.389,33.305,33.374,29.703,24.423,25.169,24.964,23.899,21.813,33.198,23.356,25.037,21.465
2489,20.039,14.022,16.840,13.494,14.082,21.308,24.231,25.360,24.811,22.433,33.301,33.404,29.715,24.422,25.164,24.939,23.886,21.865,33.225,23.315,25.012,21.473
2490,20.037,13.981,16.830,13.497,14.105,21.295,24.255,25.326,24.800,22.440,33.301,33.446,29.726,24.420,25.181,24.955,23.879,21.890,33.172,23.409,25.030,21.481
2491,20.045,13.983,16.862,13.494,14.058,21.305,24.249,25.374,24.801,22.444,33.326,33.439,29.742,24.443,25.210,24.960,23.916,21.871,33.221,23.477,25.051,21.498
2492,20.073,13.944,16.862,13.517,14.041,21.305,24.281,25.361,24.826,22.448,33.334,33.445,29.776,24.440,25.231,25.007,23.952,21.925,33.215,23.389,25.039,21.505
2493,20.025,13.902,16.796,13.472,14.051,21.290,24.240,25.350,24.817,22.451,33.239,33.375,29.722,24.477,25.209,24.984,23.916,21.886,33.189,23.339,25.026,21.476
2494,20.027,13.885,16.834,13.511,14.075,21.287,24.253,25.346,24.816,22.451,33.309,33.404,29.757,24.459,25.222,24.997,23.924,21.865,33.218,23.321,25.041,21.484
2495,20.023,13.890,16.840,13.462,14.036,21.278,24.251,25.352,24.807,22.409,33.284,33.414,29.719,24.440,25.183,24.944,23.901,21.860,33.194,23.317,24.996,21.471
2496,20.021,13.910,16.825,13.505,14.031,21.286,24.252,25.324,24.821,22.434,33.304,33.428,29.719,24.450,25.164,25.003,23.895,21.874,33.190,23.316,25.034,21.475
2497,20.008,13.931,16.794,13.457,14.055,21.282,24.225,25.339,24.777,22.409,33.261,33.370,29.680,24.387,25.188,24.962,23.872,21.853,33.141,23.333,24.997,21.456
2498,20.015,13.867,16.820,13.469,14.035,21.272,24.237,25.321,24.815,22.408,33.269,33.374,29.694,24.435,25.163,24.938,23.859,21.864,33.154,23.319,25.020,21.459
2499,20.011,13.855,16.810,13.469,14.006,21.291,24.203,25.299,24.794,22.416,33.211,33.396,29.687,24.426,25.174,24.941,23.846,21.863,33.121,23.280,24.988,21.452
2500,20.015,13.886,16.829,13.468,14.058,21.301,24.227,25.334,24.792,22.416,33.289,33.400,29.689,24.434,25.178,24.970,23.904,21.872,33.150,23.285,24.996,21.457
2501,20.025,13.871,16.815,13.469,14.030,21.280,24.222,25.336,24.784,22.388,33.263,33.403,29.708,24.433,25.148,24.951,23.877,21.870,33.108,23.309,25.005,21.460
2502,20.026,13.889,16.862,13.496,14.060,21.282,24.238,25.400,24.771,22.451,33.339,33.427,29.750,24.465,25.173,24.953,23.921,21.878,33.167,23.364,25.016,21.470
2503,20.012,13.874,16.843,13.473,14.035,21.304,24.213,25.319,24.795,22.436,33.257,33.387,29.694,24.431,25.184,24.976,23.896,21.847,33.130,23.344,25.036,21.463
2504,20.031,13.883,16.810,13.494,14.049,21.321,24.241,25.375,24.826,22.435,33.296,33.400,29.724,24.451,25.193,24.987,23.876,21.843,33.118,23.309,25.046,21.475
2505,20.046,13.902,16.836,13.483,14.043,21.293,24.229,25.345,24.835,22.429,33.289,33.422,29.720,24.405,25.197,24.972,23.880,21.866,33.113,23.319,25.020,21.474
2506,20.029,13.910,16.848,13.506,14.063,21.272,24.245,25.367,24.777,22.441,33.301,33.424,29.723,24.429,25.170,24.918,23.891,21.840,33.107,23.279,25.032,21.476
2507,20.037,13.901,16.820,13.479,14.040,21.298,24.208,25.324,24.810,22.461,33.306,33.428,29.739,24.440,25.149,24.947,23.860,21.853,33.123,23.316,25.037,21.481
2508,20.043,13.898,16.788,13.464,14.059,21.312,24.243,25.356,24.803,22.460,33.284,33.418,29.747,24.435,25.204,24.976,23.929,21.855,33.139,23.327,25.035,21.492
2509,20.022,13.890,16.782,13.481,14.046,21.294,24.224,25.313,24.821,22.421,33.236,33.378,29.671,24.416,25.165,24.935,23.882,21.842,33.182,23.290,25.006,21.466
2510,20.047,13.917,16.812,13.491,14.056,21.319,24.227,25.376,24.820,22.429,33.302,33.440,29.711,24.456,25.210,24.961,23.874,21.871,33.133,23.322,25.050,21.494
2511,20.040,13.901,16.806,13.488,14.065,21.320,24.233,25.343,24.818,22.441,33.273,33.422,29.723,24.458,25.176,24.950,23.899,21.842,33.147,23.316,25.045,21.477
2512,20.032,13.896,16.830,13.506,14.033,21.301,24.230,25.368,24.819,22.425,33.295,33.458,29.698,24.417,25.198,24.978,23.891,21.850,33.203,23.337,25.017,21.479
2513,20.046,13.913,16.831,13.500,14.070,21.334,24.259,25.333,24.777,22.421,33.339,33.475,29.747,24.444,25.172,24.952,23.925,21.855,33.206,23.323,25.077,21.495
2514,20.076,13.873,16.840,13.514,14.080,21.326,24.265,25.373,24.827,22.442,33.381,33.481,29.756,24.479,25.231,24.997,23.898,21.870,33.170,23.394,25.076,21.518
2515,20.076,13.906,16.851,13.494,14.053,21.318,24.287,25.368,24.887,22.481,33.371,33.479,29.769,24.459,25.212,25.020,23.933,21.897,33.155,23.400,25.091,21.515
2516,20.097,13.937,16.860,13.517,14.101,21.362,24.300,25.388,24.864,22.509,33.375,33.458,29.757,24.477,25.216,25.020,23.964,21.930,33.138,23.386,25.088,21.521
2517,20.073,13.925,16.879,13.532,14.102,21.357,24.295,25.407,24.856,22.482,33.417,33.478,29.741,24.503,25.238,25.003,23.901,21.906,33.173,23.363,25.080,21.523
2518,20.098,13.902,16.860,13.471,14.066,21.339,24.268,25.368,24.826,22.460,33.386,33.513,29.767,24.496,25.262,25.036,23.920,21.884,33.211,23.367,25.081,21.536
2519,20.078,13.924,16.891,13.515,14.070,21.329,24.301,25.403,24.888,22.472,33.378,33.493,29.762,24.474,25.236,25.051,23.963,21.889,33.238,23.360,25.070,21.520
2520,20.064,13.888,16.821,13.514,14.092,21.329,24.266,25.376,24.817,22.461,33.363,33.484,29.767,24.482,25.221,25.001,23.948,21.888,33.209,23.361,25.066,21.519
2521,20.067,13.923,16.862,13.504,14.064,21.349,24.277,25.395,24.833,22.483,33.353,33.482,29.756,24.449,25.228,25.011,23.933,21.871,33.197,23.330,25.049,21.516
2522,20.055,13.892,16.837,13.494,14.058,21.303,24.263,25.376,24.827,22.479,33.349,33.439,29.733,24.438,25.190,25.004,23.918,21.885,33.173,23.323,25.079,21.507
2523,20.042,13.898,16.827,13.496,14.073,21.295,24.246,25.343,24.887,22.424,33.322,33.440,29.701,24.442,25.182,24.966,23.909,21.868,33.100,23.311,25.030,21.497
2524,20.063,13.881,16.802,13.504,14.076,21.337,24.267,25.400,24.882,22.429,33.371,33.437,29.752,24.480,25.236,24.994,23.933,21.872,33.151,23.350,25.047,21.510
2525,20.065,13.903,16.860,13.475,14.060,21.311,24.263,25.361,24.872,22.429,33.327,33.445,29.743,24.480,25.187,24.996,23.902,21.856,33.107,23.306,25.045,21.501
2526,20.040,13.887,16.790,13.514,14.078,21.299,24.241,25.371,24.832,22.451,33.326,33.437,29.742,24.471,25.184,24.975,23.920,21.885,33.171,23.345,25.049,21.495
2527,20.042,13.927,16.828,13.520,14.071,21.275,24.248,25.344,24.848,22.451,33.313,33.443,29.706,24.412,25.182,24.951,23.918,21.871,33.087,23.312,25.060,21.489
2528,20.030,13.868,16.789,13.503,14.049,21.336,24.226,25.359,24.855,22.472,33.302,33.424,29.697,24.440,25.206,24.958,23.893,21.834,33.053,23.283,25.033,21.487
2529,20.059,13.886,16.854,13.533,14.090,21.366,24.289,25.369,24.897,22.472,33.365,33.462,29.756,24.440,25.206,24.987,23.938,21.865,33.036,23.354,25.059,21.515
2530,20.053,13.901,16.806,13.489,14.064,21.332,24.258,25.362,24.820,22.463,33.296,33.446,29.783,24.456,25.191,24.978,23.913,21.883,33.125,23.275,25.040,21.502
2531,20.060,13.894,16.815,13.509,14.047,21.332,24.264,25.330,24.848,22.471,33.305,33.440,29.758,24.440,25.213,25.004,23.899,21.874,33.074,23.344,25.037,21.500
2532,20.034,13.894,16.788,13.495,14.039,21.302,24.244,25.316,24.797,22.486,33.281,33.421,29.693,24.431,25.164,24.941,23.893,21.877,33.049,23.291,25.019,21.482
2533,20.062,13.919,16.794,13.508,14.063,21.326,24.257,25.344,24.855,22.444,33.335,33.446,29.723,24.426,25.211,24.990,23.906,21.881,33.063,23.286,25.025,21.497
2534,20.046,13.888,16.794,13.505,14.068,21.352,24.246,25.331,24.810,22.406,33.329,33.415,29.746,24.437,25.207,24.918,23.882,21.895,33.034,23.293,25.012,21.478
2535,20.086,13.925,16.788,13.547,14.102,21.383,24.290,25.351,24.802,22.506,33.358,33.429,29.782,24.500,25.253,24.999,23.954,21.899,33.089,23.315,25.063,21.518
2536,20.085,13.919,16.802,13.511,14.056,21.332,24.282,25.402,24.867,22.503,33.314,33.456,29.764,24.465,25.206,24.990,23.934,21.931,33.083,23.345,25.078,21.510
2537,20.079,13.883,16.810,13.514,14.087,21.337,24.271,25.384,24.821,22.456,33.325,33.472,29.752,24.453,25.221,24.993,23.921,21.921,33.098,23.318,25.055,21.513
2538,20.062,13.869,16.782,13.531,14.072,21.326,24.249,25.378,24.796,22.439,33.332,33.405,29.749,24.448,25.189,24.939,23.901,21.899,33.046,23.284,25.045,21.493
2539,20.098,13.903,16.818,13.545,14.105,21.364,24.268,25.390,24.811,22.491,33.370,33.472,29.785,24.467,25.242,25.013,23.945,21.935,33.054,23.361,25.072,21.525
2540,20.057,13.884,16.771,13.497,14.065,21.387,24.247,25.326,24.823,22.424,33.244,33.396,29.730,24.455,25.180,24.979,23.882,21.865,33.058,23.256,25.045,21.498
2541,20.039,13.890,16.788,13.491,14.041,21.394,24.226,25.347,24.753,22.433,33.276,33.400,29.717,24.423,25.195,24.966,23.870,21.867,33.105,23.271,25.035,21.479
2542,20.061,13.856,16.784,13.502,14.065,21.409,24.246,25.336,24.784,22.441,33.291,33.408,29.716,24.454,25.190,24.973,23.890,21.879,33.079,23.303,25.034,21.477
2543,20.039,13.862,16.770,13.494,14.058,21.359,24.199,25.325,24.771,22.426,33.253,33.375,29.696,24.422,25.166,24.924,23.854,21.854,33.011,23.261,25.032,21.458
2544,20.055,13.881,16.810,13.479,14.062,21.407,24.231,25.348,24.744,22.446,33.280,33.417,29.698,24.451,25.166,24.910,23.886,21.842,33.031,23.288,25.009,21.475
2545,20.044,13.868,16.764,13.478,14.018,21.400,24.227,25.320,24.772,22.376,33.248,33.399,29.681,24.422,25.176,24.938,23.866,21.850,32.978,23.275,25.033,21.465
2546,20.039,13.877,16.743,13.490,14.016,21.352,24.214,25.346,24.749,22.426,33.299,33.402,29.700,24.426,25.158,24.968,23.856,21.854,33.021,23.271,25.011,21.460
2547,20.060,13.875,16.779,13.487,14.062,21.386,24.222,25.311,24.763,22.435,33.294,33.425,29.738,24.448,25.194,24.964,23.913,21.846,33.047,23.293,25.016,21.481
2548,20.037,13.882,16.772,13.496,14.041,21.363,24.210,25.312,24.788,22.399,33.229,33.359,29.682,24.410,25.128,24.912,23.878,21.820,32.998,23.227,25.025,21.458
2549,20.035,13.877,16.772,13.483,14.048,21.301,24.202,25.304,24.791,22.409,33.290,33.384,29.700,24.444,25.160,24.942,23.870,21.811,33.015,23.280,25.010,21.465
2550,20.039,13.831,16.787,13.499,14.028,21.343,24.221,25.346,24.787,22.440,33.282,33.422,29.697,24.429,25.174,24.958,23.932,21.822,33.034,23.279,24.988,21.478
2551,20.067,13.923,16.795,13.517,14.067,21.423,24.242,25.387,24.822,22.442,33.296,33.450,29.745,24.466,25.217,24.972,23.927,21.870,33.074,23.315,25.057,21.510
2552,20.065,13.900,16.796,13.486,14.058,21.359,24.249,25.377,24.817,22.451,33.338,33.464,29.759,24.459,25.227,24.976,23.946,21.869,33.123,23.314,25.037,21.514
2553,20.054,13.858,16.767,13.493,14.073,21.356,24.240,25.318,24.808,22.442,33.334,33.367,29.726,24.458,25.221,24.981,23.913,21.851,33.032,23.319,25.017,21.494
2554,20.033,13.886,16.769,13.488,14.023,21.329,24.208,25.277,24.762,22.443,33.278,33.408,29.706,24.436,25.187,24.978,23.918,21.811,33.098,23.279,25.029,21.476
2555,20.014,13.875,16.730,13.476,13.995,21.268,24.200,25.291,24.733,22.412,33.232,33.333,29.690,24.403,25.152,24.932,23.876,21.795,32.968,23.264,25.001,21.460
2556,20.047,13.858,16.738,13.485,14.046,21.280,24.195,25.329,24.810,22.401,33.265,33.386,29.684,24.405,25.183,24.943,23.870,21.848,33.033,23.291,25.006,21.477
2557,20.020,13.902,16.770,13.453,14.009,21.262,24.175,25.331,24.752,22.411,33.276,33.406,29.697,24.427,25.152,24.966,23.860,21.819,33.008,23.210,25.018,21.461
2558,20.031,13.869,16.760,13.440,13.998,21.247,24.232,25.327,24.755,22.411,33.288,33.356,29.711,24.415,25.131,24.936,23.856,21.812,33.034,23.257,24.994,21.452
2559,20.016,13.898,16.752,13.492,13.998,21.277,24.233,25.317,24.751,22.402,33.234,33.330,29.660,24.408,25.139,24.929,23.888,21.843,32.986,23.278,24.982,21.455
2560,20.005,13.854,16.714,13.444,13.987,21.269,24.196,25.254,24.739,22.385,33.253,33.308,29.661,24.360,25.132,24.913,23.848,21.799,32.956,23.198,24.973,21.434
2561,20.028,13.855,16.747,13.472,14.043,21.281,24.224,25.312,24.749,22.414,33.227,33.387,29.695,24.404,25.141,24.918,23.865,21.819,33.042,23.238,25.014,21.456
2562,20.014,13.859,16.747,13.472,14.050,21.290,24.199,25.334,24.771,22.398,33.220,33.369,29.697,24.386,25.150,24.939,23.868,21.829,33.020,23.278,24.969,21.458
2563,19.989,13.878,16.735,13.462,14.033,21.262,24.212,25.317,24.745,22.354,33.247,33.323,29.671,24.384,25.134,24.932,23.868,21.770,33.014,23.232,24.981,21.443
2564,20.015,13.852,16.778,13.463,13.984,21.290,24.201,25.288,24.756,22.413,33.225,33.370,29.713,24.408,25.121,24.939,23.863,21.790,32.913,23.212,24.973,21.430
2565,19.999,13.851,16.767,13.471,14.041,21.274,24.181,25.310,24.745,22.389,33.229,33.374,29.676,24.391,25.128,24.928,23.859,21.791,33.004,23.207,24.961,21.432
2566,20.040,13.918,16.733,13.486,14.026,21.255,24.231,25.300,24.765,22.399,33.275,33.377,29.687,24.426,25.139,24.947,23.906,21.824,32.979,23.276,24.969,21.457
2567,20.054,13.952,16.820,13.470,14.046,21.268,24.202,25.302,24.744,22.372,33.246,33.375,29.691,24.385,25.130,24.893,23.869,21.804,32.984,23.268,25.018,21.461
2568,20.032,13.914,16.763,13.467,14.021,21.267,24.206,25.290,24.720,22.411,33.226,33.336,29.680,24.413,25.122,24.895,23.870,21.813,33.009,23.256,24.957,21.447
2569,20.045,13.883,16.771,13.488,14.050,21.286,24.216,25.305,24.710,22.416,33.261,33.340,29.695,24.391,25.189,24.940,23.877,21.795,32.985,23.250,25.021,21.458
2570,20.026,13.953,16.767,13.475,14.039,21.273,24.208,25.290,24.727,22.394,33.239,33.323,29.682,24.405,25.133,24.907,23.848,21.815,32.955,23.288,24.975,21.446
2571,20.018,13.868,16.710,13.461,14.018,21.264,24.187,25.300,24.706,22.370,33.250,33.345,29.658,24.392,25.162,24.933,23.851,21.808,33.010,23.252,25.015,21.443
2572,20.009,13.883,16.755,13.480,14.029,21.258,24.193,25.269,24.743,22.401,33.275,33.332,29.672,24.411,25.165,24.917,23.846,21.791,33.010,23.264,25.011,21.447
2573,20.025,13.926,16.765,13.476,14.075,21.297,24.216,25.282,24.745,22.398,33.266,33.344,29.697,24.421,25.123,24.974,23.898,21.808,33.018,23.265,25.025,21.458
2574,20.005,13.920,16.751,13.458,14.032,21.252,24.171,25.275,24.706,22.384,33.246,33.364,29.686,24.362,25.109,24.920,23.871,21.822,32.993,23.238,25.005,21.440
2575,19.994,13.874,16.727,13.472,14.015,21.237,24.155,25.230,24.736,22.349,33.250,33.354,29.634,24.383,25.118,24.941,23.848,21.802,32.953,23.224,24.962,21.433
2576,19.982,13.900,16.746,13.441,14.045,21.228,24.187,25.288,24.720,22.385,33.230,33.331,29.623,24.368,25.091,24.908,23.820,21.764,32.926,23.221,24.978,21.438
2577,19.995,13.841,16.691,13.449,14.009,21.249,24.158,25.286,24.685,22.364,33.256,33.343,29.658,24.353,25.163,24.926,23.857,21.783,32.964,23.203,24.945,21.432
2578,19.987,13.872,16.725,13.455,14.021,21.232,24.137,25.267,24.687,22.362,33.256,33.299,29.598,24.355,25.132,24.928,23.844,21.769,32.933,23.220,24.968,21.411
2579,19.988,13.901,16.787,13.460,13.999,21.250,24.149,25.245,24.722,22.404,33.190,33.310,29.627,24.396,25.131,24.926,23.863,21.788,32.925,23.260,24.963,21.423
