Time(s),AnalogIn-1,AnalogIn-2,AnalogIn-3,AnalogIn-4,Sequence,TTL-1,TTL-2,TTL-3,TTL-4,AnalogOut-1,AnalogOut-2,AnalogOut-3,AnalogOut-4
0.827364,1.44566,7.13416,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.830052,1.44566,7.14927,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.83274,1.44566,7.1601,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.835429,1.44566,7.17231,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.838109,1.44566,7.14179,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.840797,1.44566,7.12424,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.843485,1.44566,7.12775,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.846174,1.44566,7.14957,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.848854,1.44566,7.15079,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.851542,1.44566,7.16926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.85423,1.44566,7.14942,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.856919,1.44566,7.1427,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.859599,1.44566,7.12867,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.862287,1.44566,7.14103,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
0.864975,1.44566,7.16056,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.867664,1.44566,7.17277,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.870344,1.44566,7.15033,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.873032,1.44566,7.13446,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.87572,1.44566,7.1308,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.878409,1.44566,7.14316,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.881089,1.44566,7.15033,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.883777,1.44566,7.17185,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.886465,1.44566,7.16269,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.889154,1.44566,7.14713,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.891834,1.44566,7.13965,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.894522,1.44566,7.13401,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.89721,1.44566,7.15308,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.899899,1.44566,7.16865,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.902579,1.44566,7.16758,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.905267,1.44566,7.14911,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.907955,1.44566,7.1279,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.910644,1.44566,7.12973,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.913324,1.44566,7.15705,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.916012,1.44581,7.16147,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.9187,1.44566,7.17933,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.921389,1.44566,7.14728,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.924069,1.44566,7.13187,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.926757,1.44566,7.11921,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.929445,1.44566,7.13813,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.932134,1.44566,7.15842,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.934814,1.44566,7.17261,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.937502,1.44566,7.16315,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.94019,1.44581,7.12867,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
0.942879,1.44581,7.12638,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
0.945559,1.44566,7.13202,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
0.948247,1.44566,7.16437,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.950935,1.44566,7.16376,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.953624,1.44566,7.15903,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.956304,1.44566,7.14148,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.958992,1.44566,7.13095,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.96168,1.44566,7.1337,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.964369,1.44566,7.14621,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.967049,1.44566,7.172,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.969737,1.44566,7.16956,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.972425,1.44566,7.14026,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.975114,1.44566,7.12561,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.977794,1.44566,7.1363,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.980482,1.44566,7.15445,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.98317,1.44566,7.16834,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.985859,1.44566,7.17154,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.988539,1.44566,7.14988,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.991227,1.44566,7.13981,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.993915,1.44566,7.14377,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.996604,1.44566,7.14621,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
0.999284,1.44566,7.16071,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.00197,1.44566,7.16834,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.00466,1.44566,7.14759,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.00735,1.44581,7.13309,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.01003,1.44566,7.13019,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.01272,1.44566,7.14576,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.01541,1.44566,7.1691,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.01809,1.44566,7.17002,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.02077,1.44566,7.15934,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.02346,1.44566,7.1218,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.02615,1.44566,7.14011,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.02884,1.44566,7.14545,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.03152,1.44566,7.16391,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.03421,1.44566,7.17322,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.0369,1.44566,7.15735,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.03958,1.44566,7.13752,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.04226,1.44566,7.13706,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.04495,1.44566,7.13797,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.04764,1.44566,7.14774,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.05033,1.44566,7.18513,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.05301,1.44566,7.1569,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.0557,1.44566,7.14286,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.05839,1.44566,7.13233,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.06107,1.44566,7.13431,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.06375,1.44566,7.14728,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.06644,1.44566,7.15552,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.06913,1.44566,7.16208,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.07182,1.44566,7.14942,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.0745,1.44566,7.12958,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.07719,1.44566,7.12668,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.07988,1.44566,7.1456,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.08256,1.44566,7.16788,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.08524,1.44566,7.16437,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.08793,1.44566,7.1514,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.09062,1.44566,7.13172,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.09331,1.44566,7.12958,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.09599,1.44566,7.1424,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.09868,1.44566,7.16254,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.10137,1.44566,7.17734,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.10405,1.44566,7.15812,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.10673,1.44566,7.13233,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.10942,1.44566,7.1366,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.11211,1.44566,7.13721,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.1148,1.44566,7.16193,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.11748,1.44566,7.18345,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.12017,1.44566,7.16681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.12286,1.44566,7.13767,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.12554,1.44566,7.13675,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.12822,1.44566,7.13523,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.13091,1.44566,7.163,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.1336,1.44566,7.16742,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.13629,1.44566,7.15735,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.13897,1.44566,7.14087,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.14166,1.44566,7.13813,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.14435,1.44566,7.13294,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.14703,1.44566,7.1482,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.14971,1.44566,7.163,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.1524,1.44566,7.17978,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.15509,1.44566,7.15674,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.15778,1.44566,7.13828,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.16046,1.44566,7.13218,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.16315,1.44566,7.15308,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.16584,1.44566,7.16285,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.16852,1.44566,7.17719,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.1712,1.44566,7.15155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.17389,1.44566,7.12775,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.17658,1.44566,7.12378,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.17927,1.44566,7.13736,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.18195,1.44566,7.1633,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.18464,1.44566,7.18345,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.18733,1.44566,7.16102,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.19001,1.44566,7.14759,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.19269,1.44566,7.12439,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.19538,1.44566,7.15461,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.19807,1.44566,7.15339,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.20076,1.44566,7.1691,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.20344,1.44566,7.15369,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.20613,1.44566,7.13157,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.20882,1.44566,7.13095,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.2115,1.44566,7.13324,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.21418,1.44566,7.15796,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.21687,1.44566,7.17002,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.21956,1.44566,7.18009,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.22225,1.44566,7.13904,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.22493,1.44566,7.13019,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
1.22762,1.44566,7.13401,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.23031,1.44566,7.14591,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.23299,1.44566,7.15384,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.23567,1.44566,7.16788,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.23836,1.44566,7.1485,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.24105,1.44566,7.13263,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.24374,1.44566,7.13843,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.24642,1.44566,7.15735,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.24911,1.44566,7.15552,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.2518,1.44566,7.17368,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.25448,1.44566,7.14545,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.25716,1.44566,7.14652,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.25985,1.44566,7.12043,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.26254,1.44566,7.14118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.26523,1.44566,7.15781,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.26791,1.44566,7.17338,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.2706,1.44566,7.15125,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.27329,1.44566,7.13691,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.27597,1.44566,7.13614,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.27865,1.44566,7.13401,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.28134,1.44566,7.15567,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.28403,1.44566,7.16697,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.28672,1.44566,7.15781,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.2894,1.44566,7.13935,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.29209,1.44566,7.12897,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.29478,1.44566,7.13492,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.29746,1.44566,7.15873,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.30014,1.44566,7.15323,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.30283,1.44566,7.15888,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.30552,1.44566,7.15537,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.30821,1.44566,7.13095,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.31089,1.44566,7.13294,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.31358,1.44566,7.15018,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.31627,1.44566,7.16102,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.31895,1.44566,7.16468,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.32163,1.44566,7.15552,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.32432,1.44566,7.13401,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.32701,1.44566,7.11905,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.3297,1.44566,7.1543,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.33238,1.44566,7.16453,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.33507,1.44566,7.23731,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.33776,1.44566,7.15659,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.34044,1.44566,7.13187,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.34312,1.44566,7.1247,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.34581,1.44566,7.13889,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.3485,1.44566,7.15796,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.35119,1.44566,7.1778,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.35387,1.44566,7.15949,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.35656,1.44566,7.14698,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.35925,1.44566,7.13187,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.36193,1.44566,7.14331,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.36461,1.44566,7.1601,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.3673,1.44566,7.16681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.36999,1.44566,7.16681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.37268,1.44566,7.1424,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.37536,1.44566,7.13523,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.37805,1.44566,7.13523,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.38074,1.44566,7.1543,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.38342,1.44566,7.17154,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.3861,1.44566,7.16834,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.38879,1.44566,7.14469,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.39148,1.44566,7.13202,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.39417,1.44566,7.13263,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.39685,1.44566,7.15964,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.39954,1.44566,7.17444,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.40222,1.44566,7.17933,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.40491,1.44566,7.15003,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.40759,1.44566,7.13202,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.41028,1.44566,7.13218,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.41297,1.44566,7.14103,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.41566,1.44566,7.16529,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.41834,1.44566,7.17505,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.42103,1.44566,7.1514,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.42372,1.44566,7.13507,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.4264,1.44566,7.12775,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.42908,1.44566,7.13981,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.43177,1.44566,7.1511,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.43446,1.44566,7.16483,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.43715,1.44566,7.15491,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.43983,1.44566,7.14103,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.44252,1.44566,7.13309,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.4452,1.44566,7.14011,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.44789,1.44566,7.15659,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.45057,1.44566,7.16056,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.45326,1.44566,7.15979,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.45595,1.44566,7.14377,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.45864,1.44566,7.13034,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.46132,1.44566,7.13431,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.46401,1.44566,7.14743,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.46669,1.44566,7.18009,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.46938,1.44566,7.17338,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.47206,1.44566,7.14454,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.47475,1.44566,7.13355,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.47744,1.44566,7.12897,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.48013,1.44566,7.15629,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.48281,1.44566,7.15567,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.4855,1.44566,7.17109,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.48818,1.44566,7.15186,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.49087,1.44566,7.13324,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.49355,1.44566,7.13019,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.49624,1.44566,7.14667,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.49893,1.44566,7.16468,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.50162,1.44566,7.16697,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.5043,1.44566,7.15979,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.50699,1.44566,7.13324,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.50967,1.44566,7.12134,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.51236,1.44566,7.13813,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.51504,1.44566,7.17063,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.51773,1.44566,7.17399,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.52042,1.44566,7.14866,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.52311,1.44566,7.14591,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.52579,1.44566,7.13477,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.52848,1.44566,7.14118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.53116,1.44566,7.15476,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.53385,1.44566,7.17383,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.53653,1.44566,7.16132,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.53922,1.44566,7.13797,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.54191,1.44566,7.13034,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.5446,1.44566,7.13477,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.54728,1.44566,7.15934,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.54997,1.44566,7.17277,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.55265,1.44566,7.1688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.55534,1.44566,7.14957,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.55802,1.44566,7.13584,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.56071,1.44566,7.13401,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.5634,1.44566,7.14835,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.56609,1.44566,7.15766,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.56877,1.44566,7.17429,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.57146,1.44566,7.14972,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.57414,1.44566,7.13355,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.57683,1.44566,7.13141,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.57951,1.44566,7.1485,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.5822,1.44566,7.163,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.58489,1.44566,7.17383,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.58758,1.44566,7.16025,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.59026,1.44566,7.12836,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.59295,1.44566,7.12348,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.59563,1.44566,7.14331,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.59832,1.44566,7.16132,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.601,1.44566,7.1688,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.60369,1.44566,7.15079,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.60638,1.44566,7.13279,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.60907,1.44566,7.11814,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.61175,1.44566,7.13996,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.61444,1.44581,7.15491,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.61712,1.44566,7.16895,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.61981,1.44566,7.15674,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.62249,1.44566,7.13569,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.62518,1.44566,7.12668,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.62787,1.44566,7.12653,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.63056,1.44566,7.15674,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.63324,1.44566,7.15491,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.63593,1.44566,7.16987,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.63861,1.44566,7.15064,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.6413,1.44566,7.12622,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
1.64398,1.44566,7.12806,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.64667,1.44566,7.15857,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.64936,1.44566,7.15705,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.65205,1.44566,7.18116,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.65473,1.44566,7.15094,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.65742,1.44566,7.13935,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.6601,1.44566,7.13385,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.66279,1.44566,7.14423,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.66547,1.44566,7.16056,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.66816,1.44566,7.17124,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
1.67085,1.44566,7.16193,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
