time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
12.04361, 0.38807, 0.46579, 0.38394, 0.42413, 0.43594, 0.49726, 0.42310, 0.34401, 0.34341, 0.38013, 0.36144, 0.37439, 0.39935, 0.36892, 0.39849, 0.39922, 
12.05554, 0.39562, 0.38272, 0.49680, 0.41218, 0.45182, 0.51330, 0.50017, 0.43476, 0.42437, 0.30275, 0.33140, 0.38494, 0.31953, 0.37346, 0.40027, 0.40827, 
12.06746, 0.42831, 0.39818, 0.42185, 0.45740, 0.51139, 0.48586, 0.43326, 0.38521, 0.42821, 0.35628, 0.36734, 0.46093, 0.33695, 0.41101, 0.45766, 0.42266, 
12.07938, 0.37574, 0.41919, 0.38593, 0.41507, 0.44256, 0.50566, 0.37830, 0.44907, 0.42152, 0.43808, 0.32663, 0.37740, 0.39165, 0.40047, 0.34955, 0.40512, 
12.09131, 0.39147, 0.46315, 0.39376, 0.41360, 0.47110, 0.48974, 0.44927, 0.41610, 0.41902, 0.42361, 0.39456, 0.43396, 0.37820, 0.43842, 0.33528, 0.42075, 
12.10323, 0.38272, 0.41346, 0.46022, 0.43542, 0.40484, 0.55024, 0.39580, 0.46180, 0.36502, 0.34919, 0.30840, 0.38450, 0.45123, 0.33651, 0.50095, 0.41335, 
12.11516, 0.40717, 0.37731, 0.36550, 0.42632, 0.40890, 0.51872, 0.47865, 0.42559, 0.46774, 0.39611, 0.36534, 0.36946, 0.32093, 0.36852, 0.41875, 0.40767, 
12.12708, 0.43569, 0.38037, 0.37629, 0.38776, 0.41818, 0.48327, 0.43886, 0.43547, 0.51099, 0.40806, 0.44931, 0.35860, 0.37269, 0.39061, 0.42094, 0.41781, 
12.13900, 0.43808, 0.40318, 0.40210, 0.44467, 0.40066, 0.50125, 0.54201, 0.47547, 0.45217, 0.37736, 0.36207, 0.36869, 0.40831, 0.44984, 0.39574, 0.42811, 
12.15093, 0.40596, 0.38305, 0.44824, 0.39622, 0.45727, 0.51380, 0.45573, 0.43259, 0.40715, 0.33731, 0.37287, 0.44541, 0.37524, 0.35035, 0.38435, 0.41104, 
12.16285, 0.39304, 0.36028, 0.42316, 0.42144, 0.40966, 0.58399, 0.42189, 0.38403, 0.33253, 0.36934, 0.34913, 0.39519, 0.36072, 0.44271, 0.36964, 0.40112, 
12.17478, 0.40293, 0.39218, 0.45521, 0.46454, 0.39369, 0.48070, 0.38574, 0.50128, 0.33828, 0.39158, 0.38227, 0.36317, 0.33853, 0.45355, 0.33403, 0.40518, 
12.18670, 0.41551, 0.41446, 0.40135, 0.43198, 0.49229, 0.50374, 0.52849, 0.38525, 0.36517, 0.34527, 0.35154, 0.41741, 0.39336, 0.38148, 0.36291, 0.41268, 
12.19862, 0.42011, 0.37072, 0.37367, 0.42055, 0.47343, 0.54627, 0.38997, 0.41164, 0.39042, 0.35863, 0.32059, 0.34084, 0.39358, 0.40860, 0.39356, 0.40084, 
12.21055, 0.39068, 0.42361, 0.38395, 0.42581, 0.41153, 0.46528, 0.46001, 0.50913, 0.41320, 0.32515, 0.36204, 0.41754, 0.41191, 0.46403, 0.40059, 0.41763, 
12.22247, 0.44930, 0.38341, 0.37348, 0.45718, 0.47150, 0.54509, 0.46290, 0.41265, 0.38201, 0.39258, 0.38869, 0.40323, 0.35845, 0.41514, 0.32782, 0.41489, 
12.23439, 0.42322, 0.42736, 0.38925, 0.39608, 0.37808, 0.50836, 0.44477, 0.34844, 0.41712, 0.42755, 0.37365, 0.43019, 0.48096, 0.40508, 0.42363, 0.41825, 
12.24632, 0.37824, 0.39563, 0.41143, 0.43467, 0.38661, 0.54128, 0.39612, 0.38620, 0.41728, 0.39805, 0.43818, 0.45789, 0.37913, 0.38735, 0.36557, 0.41158, 
12.25824, 0.40653, 0.43472, 0.40815, 0.42608, 0.40883, 0.53762, 0.47704, 0.47572, 0.43234, 0.38599, 0.39327, 0.37766, 0.36151, 0.35550, 0.38329, 0.41762, 
12.27017, 0.36449, 0.33716, 0.36623, 0.42581, 0.40864, 0.50500, 0.42199, 0.38000, 0.39010, 0.41453, 0.41173, 0.30278, 0.34866, 0.42690, 0.39131, 0.39302, 
12.28209, 0.36213, 0.49263, 0.43013, 0.42801, 0.41801, 0.45178, 0.44249, 0.40434, 0.43343, 0.40648, 0.35731, 0.35279, 0.34059, 0.31165, 0.39593, 0.40185, 
12.29401, 0.46628, 0.48370, 0.42788, 0.36450, 0.46276, 0.46048, 0.50478, 0.38255, 0.41043, 0.35359, 0.30358, 0.36896, 0.42369, 0.40418, 0.51800, 0.42236, 
12.30594, 0.38241, 0.44804, 0.38901, 0.43698, 0.45701, 0.49139, 0.47610, 0.43684, 0.36113, 0.45679, 0.33222, 0.38350, 0.40226, 0.39779, 0.40086, 0.41682, 
12.31786, 0.41514, 0.37721, 0.40314, 0.40430, 0.42541, 0.47211, 0.41624, 0.47880, 0.39279, 0.34207, 0.38870, 0.43165, 0.41907, 0.43388, 0.33966, 0.40934, 
12.32979, 0.40625, 0.42761, 0.41237, 0.48095, 0.38784, 0.56315, 0.43364, 0.42276, 0.47738, 0.41585, 0.41674, 0.30320, 0.37095, 0.40845, 0.33741, 0.41764, 
12.34171, 0.49522, 0.38690, 0.43519, 0.50528, 0.45244, 0.48876, 0.49896, 0.42898, 0.41710, 0.44209, 0.43584, 0.47104, 0.29539, 0.44422, 0.36875, 0.43774, 
12.35363, 0.46058, 0.37742, 0.43520, 0.39615, 0.42414, 0.52739, 0.42436, 0.46386, 0.39949, 0.39166, 0.37138, 0.40340, 0.40452, 0.35533, 0.34170, 0.41177, 
12.36556, 0.43168, 0.40447, 0.45258, 0.38856, 0.43157, 0.52318, 0.39009, 0.42036, 0.39590, 0.38195, 0.37043, 0.38428, 0.37919, 0.31634, 0.35144, 0.40147, 
12.37748, 0.44262, 0.37813, 0.40423, 0.42750, 0.39508, 0.43275, 0.39934, 0.44305, 0.39300, 0.30957, 0.35466, 0.47881, 0.38989, 0.39882, 0.32114, 0.39791, 
12.38941, 0.40953, 0.37481, 0.36759, 0.35985, 0.43485, 0.54200, 0.44910, 0.38437, 0.34501, 0.44540, 0.43603, 0.34839, 0.40530, 0.36778, 0.42917, 0.40661, 
12.40133, 0.36681, 0.39326, 0.38309, 0.38736, 0.45699, 0.56286, 0.33938, 0.44678, 0.40893, 0.43930, 0.32969, 0.40748, 0.32453, 0.33191, 0.40450, 0.39886, 
12.41325, 0.32760, 0.38615, 0.40581, 0.41426, 0.44499, 0.59121, 0.43932, 0.42975, 0.38538, 0.38186, 0.38920, 0.38732, 0.39040, 0.35186, 0.45295, 0.41187, 
12.42518, 0.38973, 0.38568, 0.43344, 0.42164, 0.45773, 0.54545, 0.43763, 0.40899, 0.38364, 0.34967, 0.43619, 0.37111, 0.33785, 0.38860, 0.44934, 0.41311, 
12.43710, 0.43104, 0.40912, 0.38744, 0.42165, 0.41539, 0.45826, 0.44069, 0.49475, 0.40450, 0.40644, 0.34307, 0.40176, 0.36050, 0.36737, 0.35646, 0.40656, 
12.44902, 0.45131, 0.38633, 0.47295, 0.39278, 0.44218, 0.47248, 0.46145, 0.41962, 0.35035, 0.44262, 0.34214, 0.39804, 0.42100, 0.36902, 0.34149, 0.41092, 
12.46095, 0.41745, 0.40680, 0.40318, 0.42273, 0.48697, 0.45246, 0.39733, 0.47500, 0.46614, 0.37889, 0.33647, 0.31295, 0.35943, 0.39652, 0.34582, 0.40387, 
12.47287, 0.43663, 0.39288, 0.35563, 0.36084, 0.42807, 0.49932, 0.43882, 0.42037, 0.42136, 0.37057, 0.37222, 0.32542, 0.37356, 0.34260, 0.40385, 0.39614, 
12.48480, 0.37910, 0.35828, 0.36841, 0.47308, 0.46691, 0.46463, 0.40420, 0.38475, 0.38535, 0.42668, 0.38873, 0.42964, 0.36335, 0.33322, 0.38228, 0.40057, 
12.49672, 0.47633, 0.43533, 0.40405, 0.35264, 0.39063, 0.50511, 0.35508, 0.36198, 0.40801, 0.47579, 0.39419, 0.38032, 0.33794, 0.41851, 0.35769, 0.40357, 
12.50864, 0.41026, 0.38687, 0.39616, 0.38296, 0.45167, 0.48971, 0.38655, 0.43212, 0.34402, 0.35085, 0.41188, 0.45392, 0.37146, 0.33182, 0.44612, 0.40309, 
12.52057, 0.43414, 0.41156, 0.38307, 0.39086, 0.45859, 0.51154, 0.41560, 0.46155, 0.39714, 0.37766, 0.36796, 0.36813, 0.36800, 0.35145, 0.48370, 0.41206, 
12.53249, 0.39181, 0.38132, 0.37228, 0.40839, 0.42227, 0.44719, 0.42385, 0.43425, 0.38541, 0.47562, 0.41308, 0.38100, 0.40368, 0.42998, 0.45106, 0.41475, 
12.54442, 0.41560, 0.40854, 0.40469, 0.33807, 0.46079, 0.54233, 0.42012, 0.50914, 0.37459, 0.40224, 0.34300, 0.37843, 0.33218, 0.45450, 0.45874, 0.41620, 
12.55634, 0.41581, 0.37246, 0.40869, 0.41240, 0.46189, 0.55324, 0.42199, 0.55386, 0.41765, 0.42267, 0.48557, 0.43883, 0.43407, 0.41294, 0.30792, 0.43467, 
12.56826, 0.42959, 0.42876, 0.40771, 0.49026, 0.44581, 0.47527, 0.40836, 0.37199, 0.35015, 0.32531, 0.34905, 0.36370, 0.38033, 0.34723, 0.33309, 0.39377, 
12.58019, 0.47176, 0.39171, 0.40266, 0.45857, 0.40618, 0.50387, 0.50658, 0.41204, 0.43931, 0.40399, 0.32512, 0.39133, 0.34396, 0.44385, 0.38069, 0.41878, 
12.59211, 0.44569, 0.37027, 0.37266, 0.49106, 0.52629, 0.49587, 0.40245, 0.46886, 0.43074, 0.37143, 0.30237, 0.39308, 0.41326, 0.34692, 0.36037, 0.41275, 
12.60404, 0.35251, 0.37424, 0.41178, 0.44999, 0.44602, 0.52762, 0.42067, 0.43155, 0.35647, 0.33788, 0.37617, 0.43654, 0.39273, 0.36031, 0.45903, 0.40890, 
12.61596, 0.41946, 0.38892, 0.43377, 0.41227, 0.45379, 0.50957, 0.45572, 0.46083, 0.33214, 0.34502, 0.40373, 0.36591, 0.36022, 0.35018, 0.37279, 0.40429, 
12.62788, 0.35378, 0.37364, 0.46150, 0.47570, 0.44659, 0.47882, 0.44833, 0.44248, 0.36168, 0.37131, 0.36682, 0.44166, 0.36206, 0.38573, 0.44600, 0.41441, 
12.63981, 0.40618, 0.39699, 0.36589, 0.40970, 0.48381, 0.49461, 0.45019, 0.39728, 0.43609, 0.34962, 0.45302, 0.45100, 0.30825, 0.44712, 0.39007, 0.41599, 
12.65173, 0.36701, 0.42838, 0.43258, 0.40544, 0.45631, 0.53444, 0.45958, 0.47901, 0.38193, 0.45998, 0.40898, 0.42205, 0.34538, 0.33784, 0.30825, 0.41514, 
12.66366, 0.39380, 0.40961, 0.38858, 0.42337, 0.52215, 0.50431, 0.41250, 0.44427, 0.37820, 0.36500, 0.34925, 0.42105, 0.30976, 0.38950, 0.47206, 0.41223, 
12.67558, 0.38623, 0.37854, 0.43275, 0.44847, 0.38027, 0.51547, 0.41769, 0.47613, 0.41167, 0.40502, 0.46710, 0.39882, 0.36527, 0.36702, 0.30530, 0.41038, 
12.68750, 0.36044, 0.46307, 0.38195, 0.43758, 0.46990, 0.50743, 0.37022, 0.48066, 0.39549, 0.38687, 0.30194, 0.32228, 0.46045, 0.38110, 0.35772, 0.40514, 
12.69943, 0.47297, 0.37740, 0.46154, 0.36073, 0.48305, 0.55033, 0.39202, 0.48079, 0.41332, 0.38829, 0.30984, 0.33469, 0.41765, 0.40983, 0.40226, 0.41698, 
12.71135, 0.36196, 0.40964, 0.40685, 0.46222, 0.38334, 0.46231, 0.43176, 0.41194, 0.35608, 0.36416, 0.33792, 0.48869, 0.45576, 0.39244, 0.37340, 0.40656, 
12.72327, 0.42272, 0.34025, 0.44349, 0.38363, 0.43131, 0.47384, 0.41000, 0.40407, 0.31094, 0.38947, 0.37442, 0.35565, 0.35315, 0.38537, 0.46376, 0.39614, 
12.73520, 0.41844, 0.37648, 0.41430, 0.38418, 0.50481, 0.48717, 0.37086, 0.35526, 0.43272, 0.38260, 0.36677, 0.40362, 0.37124, 0.36057, 0.38375, 0.40085, 
12.74712, 0.37411, 0.37671, 0.35310, 0.42268, 0.41537, 0.47467, 0.46789, 0.45415, 0.43874, 0.37701, 0.31015, 0.38577, 0.38189, 0.33593, 0.36342, 0.39544, 
12.75905, 0.34763, 0.36560, 0.38944, 0.40122, 0.39780, 0.57485, 0.37390, 0.44018, 0.51894, 0.45699, 0.33865, 0.46018, 0.33897, 0.38617, 0.36737, 0.41053, 
12.77097, 0.41192, 0.35946, 0.42346, 0.47529, 0.42467, 0.47026, 0.40845, 0.42687, 0.41633, 0.36485, 0.39916, 0.39744, 0.41928, 0.35886, 0.37336, 0.40864, 
12.78289, 0.39830, 0.38765, 0.35165, 0.39363, 0.45301, 0.54333, 0.46893, 0.44379, 0.42842, 0.42168, 0.44873, 0.44621, 0.34987, 0.37476, 0.40098, 0.42073, 
12.79482, 0.40392, 0.40270, 0.39585, 0.37796, 0.49940, 0.44718, 0.40121, 0.37034, 0.36453, 0.37739, 0.33196, 0.35139, 0.32051, 0.31538, 0.30168, 0.37743, 
12.80674, 0.39935, 0.38640, 0.45401, 0.44996, 0.47415, 0.49077, 0.42324, 0.43286, 0.36823, 0.47327, 0.37137, 0.46078, 0.40082, 0.32801, 0.36813, 0.41876, 
12.81867, 0.41695, 0.42877, 0.33095, 0.41157, 0.43423, 0.48480, 0.46509, 0.39248, 0.34452, 0.33876, 0.36973, 0.34821, 0.37292, 0.33868, 0.32879, 0.38710, 
12.83059, 0.46077, 0.39563, 0.36308, 0.39077, 0.46422, 0.46925, 0.47531, 0.43134, 0.39029, 0.39170, 0.34978, 0.39025, 0.41249, 0.38955, 0.41524, 0.41264, 
12.84251, 0.42765, 0.41221, 0.36306, 0.42213, 0.42276, 0.51075, 0.44384, 0.43004, 0.40446, 0.39083, 0.39378, 0.40077, 0.39949, 0.39824, 0.44718, 0.41781, 
12.85444, 0.37226, 0.42834, 0.37266, 0.40207, 0.44351, 0.45720, 0.41853, 0.43396, 0.33931, 0.38446, 0.27383, 0.41468, 0.39980, 0.37066, 0.40741, 0.39458, 
12.86636, 0.41423, 0.38514, 0.38106, 0.42374, 0.45460, 0.53781, 0.45183, 0.40890, 0.42414, 0.37866, 0.43902, 0.38750, 0.36723, 0.32555, 0.38515, 0.41097, 
12.87829, 0.45295, 0.40660, 0.40077, 0.44840, 0.42155, 0.45331, 0.43755, 0.40699, 0.37128, 0.40360, 0.31460, 0.37005, 0.39451, 0.40278, 0.34220, 0.40181, 
12.89021, 0.43349, 0.42906, 0.37749, 0.35157, 0.42486, 0.47258, 0.39847, 0.40111, 0.38873, 0.36173, 0.35930, 0.41492, 0.37172, 0.32006, 0.33988, 0.38966, 
12.90213, 0.38391, 0.41533, 0.39477, 0.41161, 0.41299, 0.55818, 0.45076, 0.40953, 0.44340, 0.36836, 0.40872, 0.41570, 0.42627, 0.46741, 0.36122, 0.42188, 
12.91406, 0.39910, 0.41744, 0.44413, 0.44776, 0.42461, 0.49314, 0.46806, 0.38770, 0.43352, 0.37908, 0.39626, 0.37810, 0.32271, 0.37391, 0.39517, 0.41071, 
12.92598, 0.41634, 0.40766, 0.35881, 0.38919, 0.40752, 0.46351, 0.48978, 0.40469, 0.37884, 0.36567, 0.34598, 0.40878, 0.31157, 0.34929, 0.34782, 0.38970, 
12.93790, 0.41307, 0.42155, 0.35771, 0.42990, 0.46492, 0.48757, 0.44235, 0.37887, 0.39294, 0.44006, 0.37713, 0.34296, 0.39318, 0.35503, 0.36221, 0.40396, 
12.94983, 0.43283, 0.40570, 0.38069, 0.41514, 0.42394, 0.50255, 0.40440, 0.42459, 0.37051, 0.33947, 0.44710, 0.45908, 0.30212, 0.49429, 0.38586, 0.41255, 
12.96175, 0.40653, 0.37123, 0.43612, 0.38862, 0.45485, 0.48554, 0.41544, 0.38432, 0.35794, 0.46060, 0.35649, 0.36834, 0.41944, 0.37301, 0.33861, 0.40114, 
12.97368, 0.42857, 0.43972, 0.41523, 0.38972, 0.39393, 0.51455, 0.39506, 0.37320, 0.38557, 0.31761, 0.38963, 0.35481, 0.45519, 0.36116, 0.38008, 0.39960, 
12.98560, 0.46181, 0.37780, 0.38784, 0.44056, 0.39627, 0.48317, 0.45787, 0.39903, 0.36458, 0.43901, 0.34293, 0.34897, 0.41499, 0.34154, 0.36207, 0.40123, 
12.99752, 0.40682, 0.34589, 0.39309, 0.39618, 0.35815, 0.47247, 0.41765, 0.46466, 0.37742, 0.41785, 0.31856, 0.34741, 0.35441, 0.39827, 0.39060, 0.39063, 
13.00945, 0.42306, 0.42651, 0.35645, 0.37367, 0.39130, 0.46859, 0.42180, 0.34880, 0.37190, 0.39094, 0.39010, 0.37464, 0.43733, 0.38589, 0.45394, 0.40099, 
13.02137, 0.43233, 0.40122, 0.41202, 0.48236, 0.41195, 0.48975, 0.47100, 0.45985, 0.45199, 0.37060, 0.36261, 0.43967, 0.39164, 0.40585, 0.43455, 0.42783, 
13.03330, 0.39985, 0.42267, 0.34715, 0.37177, 0.39936, 0.49082, 0.36268, 0.40977, 0.41881, 0.35998, 0.43861, 0.38092, 0.35172, 0.36355, 0.32699, 0.38964, 
13.04522, 0.39130, 0.36497, 0.38597, 0.42288, 0.40419, 0.53402, 0.41232, 0.44666, 0.41081, 0.39918, 0.42864, 0.41116, 0.37386, 0.39280, 0.33185, 0.40737, 
13.05714, 0.41791, 0.36387, 0.41575, 0.43625, 0.39480, 0.51994, 0.36336, 0.39599, 0.39400, 0.43421, 0.34021, 0.37655, 0.34706, 0.34762, 0.37267, 0.39468, 
13.06907, 0.37229, 0.38877, 0.40452, 0.43422, 0.40101, 0.47203, 0.39769, 0.42333, 0.31741, 0.33475, 0.36046, 0.38622, 0.44770, 0.37653, 0.32660, 0.38957, 
13.08099, 0.45795, 0.32977, 0.41384, 0.48501, 0.39841, 0.43802, 0.44207, 0.35687, 0.31020, 0.45060, 0.38028, 0.34289, 0.38193, 0.35843, 0.40516, 0.39676, 
13.09292, 0.40694, 0.39303, 0.41273, 0.46633, 0.42248, 0.44298, 0.42802, 0.39701, 0.34012, 0.36575, 0.36824, 0.31815, 0.39643, 0.37506, 0.36447, 0.39318, 
13.10484, 0.40099, 0.38606, 0.31665, 0.38596, 0.43236, 0.47705, 0.44313, 0.39069, 0.36896, 0.34771, 0.32733, 0.41830, 0.37150, 0.38569, 0.44971, 0.39347, 
13.11676, 0.40429, 0.37430, 0.40082, 0.38716, 0.42301, 0.44745, 0.41287, 0.48286, 0.39500, 0.50002, 0.36049, 0.34431, 0.37379, 0.40936, 0.42139, 0.40914, 
13.12869, 0.38807, 0.40089, 0.40216, 0.38463, 0.42609, 0.51534, 0.38428, 0.34829, 0.31618, 0.36128, 0.32333, 0.38075, 0.33756, 0.41240, 0.38106, 0.38415, 
13.14061, 0.36580, 0.38648, 0.34998, 0.36977, 0.43516, 0.47939, 0.38634, 0.37514, 0.28317, 0.36910, 0.35571, 0.42303, 0.37668, 0.28806, 0.42375, 0.37784, 
13.15254, 0.41241, 0.36316, 0.35567, 0.43499, 0.41720, 0.44023, 0.42172, 0.41167, 0.42573, 0.39866, 0.39813, 0.39406, 0.40089, 0.40157, 0.38662, 0.40418, 
13.16446, 0.42625, 0.37136, 0.38991, 0.41120, 0.42431, 0.47560, 0.49277, 0.36411, 0.40663, 0.40512, 0.37886, 0.39591, 0.33418, 0.40593, 0.40364, 0.40572, 
13.17638, 0.42309, 0.39838, 0.37411, 0.37527, 0.44609, 0.51801, 0.40028, 0.42066, 0.42288, 0.33213, 0.29116, 0.42602, 0.41972, 0.38486, 0.42751, 0.40401, 
13.18831, 0.37005, 0.37351, 0.34835, 0.44610, 0.45904, 0.51077, 0.34786, 0.44932, 0.43222, 0.42959, 0.42806, 0.39198, 0.37243, 0.35503, 0.32161, 0.40239, 
13.20023, 0.40299, 0.46308, 0.37185, 0.40700, 0.41375, 0.55390, 0.45974, 0.45719, 0.35471, 0.34158, 0.36991, 0.36617, 0.41160, 0.33297, 0.37434, 0.40539, 
13.21215, 0.36635, 0.42321, 0.38674, 0.36858, 0.41598, 0.47941, 0.40546, 0.38917, 0.38575, 0.35845, 0.42115, 0.37783, 0.32324, 0.33692, 0.37009, 0.38722, 
13.22408, 0.40542, 0.35965, 0.38730, 0.39492, 0.41380, 0.49229, 0.37898, 0.44264, 0.38344, 0.35899, 0.38029, 0.43433, 0.35629, 0.45814, 0.34795, 0.39963, 
13.23600, 0.42885, 0.38136, 0.38182, 0.43143, 0.47461, 0.48015, 0.42432, 0.42830, 0.37221, 0.33087, 0.37921, 0.42834, 0.38160, 0.36389, 0.36130, 0.40322, 
13.24793, 0.42650, 0.40269, 0.38500, 0.47604, 0.41042, 0.44559, 0.41070, 0.41891, 0.37335, 0.34896, 0.39787, 0.37570, 0.43586, 0.32992, 0.46142, 0.40660, 
13.25985, 0.37647, 0.37657, 0.36188, 0.40843, 0.47808, 0.49113, 0.47752, 0.37124, 0.34181, 0.34973, 0.43162, 0.40744, 0.46749, 0.41587, 0.44526, 0.41337, 
13.27177, 0.38818, 0.43852, 0.41318, 0.41291, 0.45089, 0.49320, 0.42117, 0.44127, 0.39500, 0.29185, 0.34425, 0.34434, 0.35131, 0.32958, 0.30120, 0.38779, 
13.28370, 0.39390, 0.42172, 0.33971, 0.41890, 0.45764, 0.48426, 0.41905, 0.39183, 0.36499, 0.46803, 0.32376, 0.37191, 0.35824, 0.37389, 0.35556, 0.39623, 
13.29562, 0.43685, 0.42551, 0.40080, 0.37021, 0.43258, 0.49428, 0.45737, 0.45092, 0.37706, 0.34879, 0.38838, 0.40493, 0.34702, 0.31756, 0.39817, 0.40336, 
13.30755, 0.36906, 0.40092, 0.41412, 0.42279, 0.46675, 0.53798, 0.42021, 0.40280, 0.39274, 0.41715, 0.34955, 0.29704, 0.35199, 0.46872, 0.40185, 0.40758, 
13.31947, 0.37452, 0.41498, 0.40110, 0.44653, 0.43430, 0.50372, 0.44286, 0.43684, 0.35156, 0.36313, 0.34905, 0.36387, 0.34170, 0.40056, 0.39718, 0.40146, 
13.33139, 0.37687, 0.37651, 0.41783, 0.43228, 0.42567, 0.47513, 0.35968, 0.52479, 0.40888, 0.41591, 0.38173, 0.36543, 0.30957, 0.39164, 0.31933, 0.39875, 
13.34332, 0.36916, 0.40030, 0.41967, 0.44898, 0.45043, 0.51460, 0.37747, 0.42641, 0.41862, 0.38600, 0.33141, 0.37476, 0.39792, 0.41664, 0.42351, 0.41039, 
13.35524, 0.43256, 0.39151, 0.49002, 0.45713, 0.41760, 0.51111, 0.48045, 0.39102, 0.33414, 0.40889, 0.35096, 0.42252, 0.45786, 0.34393, 0.38589, 0.41837, 
13.36717, 0.39864, 0.41031, 0.40218, 0.38069, 0.41216, 0.45939, 0.37951, 0.43429, 0.35847, 0.41437, 0.41272, 0.37481, 0.35017, 0.46947, 0.35247, 0.40064, 
13.37909, 0.39566, 0.39496, 0.42346, 0.41317, 0.41503, 0.45097, 0.42571, 0.38118, 0.40085, 0.40573, 0.31329, 0.37120, 0.36233, 0.33966, 0.38696, 0.39201, 
13.39101, 0.43645, 0.37717, 0.36326, 0.41876, 0.41610, 0.46799, 0.37343, 0.39986, 0.35800, 0.37431, 0.43614, 0.37159, 0.38682, 0.37645, 0.42887, 0.39901, 
13.40294, 0.39393, 0.38107, 0.37029, 0.35111, 0.44263, 0.42555, 0.47086, 0.43272, 0.32131, 0.38870, 0.34574, 0.38509, 0.42444, 0.37112, 0.37589, 0.39203, 
13.41486, 0.41154, 0.34636, 0.38756, 0.41942, 0.42735, 0.48619, 0.39575, 0.35873, 0.33669, 0.39268, 0.39419, 0.41337, 0.34685, 0.38582, 0.37376, 0.39175, 
13.42678, 0.47071, 0.46154, 0.37734, 0.50152, 0.44051, 0.53255, 0.41756, 0.48484, 0.34733, 0.32754, 0.35321, 0.35841, 0.31406, 0.37865, 0.39849, 0.41095, 
13.43871, 0.34031, 0.43357, 0.39210, 0.43206, 0.42378, 0.47827, 0.42584, 0.46561, 0.36610, 0.36476, 0.38723, 0.35111, 0.35092, 0.32300, 0.40026, 0.39566, 
13.45063, 0.37191, 0.39315, 0.35246, 0.38455, 0.47445, 0.47604, 0.42638, 0.37639, 0.35178, 0.33271, 0.46091, 0.35615, 0.39317, 0.41392, 0.35339, 0.39449, 
13.46256, 0.38949, 0.40964, 0.37025, 0.40352, 0.43475, 0.46900, 0.39796, 0.35776, 0.35145, 0.35388, 0.33184, 0.32447, 0.35625, 0.37779, 0.46818, 0.38642, 
13.47448, 0.37842, 0.45040, 0.40982, 0.39272, 0.37180, 0.48585, 0.42373, 0.47032, 0.41522, 0.38106, 0.37980, 0.34663, 0.30426, 0.38364, 0.34845, 0.39614, 
13.48640, 0.40131, 0.36107, 0.42576, 0.45206, 0.51049, 0.41594, 0.40963, 0.43516, 0.30160, 0.37484, 0.41508, 0.39735, 0.38989, 0.33046, 0.33459, 0.39701, 
13.49833, 0.40272, 0.36968, 0.37921, 0.43008, 0.36433, 0.43556, 0.41422, 0.46132, 0.36100, 0.38036, 0.30413, 0.33545, 0.33098, 0.43089, 0.35541, 0.38369, 
13.51025, 0.41823, 0.35933, 0.42742, 0.43156, 0.41664, 0.51332, 0.40153, 0.38040, 0.37822, 0.37058, 0.34030, 0.34322, 0.31777, 0.35542, 0.36606, 0.38800, 
13.52218, 0.39453, 0.37172, 0.44214, 0.39001, 0.42395, 0.45676, 0.39071, 0.38987, 0.38652, 0.36785, 0.36350, 0.41458, 0.34329, 0.43972, 0.39806, 0.39821, 
13.53410, 0.36834, 0.37127, 0.44236, 0.48283, 0.41933, 0.47188, 0.44509, 0.35196, 0.38073, 0.36750, 0.36405, 0.35181, 0.34242, 0.32653, 0.39286, 0.39193, 
13.54602, 0.40935, 0.38652, 0.41775, 0.40703, 0.43679, 0.44294, 0.41163, 0.45091, 0.41318, 0.32448, 0.35688, 0.41356, 0.35141, 0.40184, 0.34110, 0.39769, 
13.55795, 0.42626, 0.37693, 0.33438, 0.41281, 0.41902, 0.46061, 0.47388, 0.40769, 0.35517, 0.38727, 0.38033, 0.37066, 0.32134, 0.39434, 0.45388, 0.39830, 
13.56987, 0.41576, 0.40631, 0.45999, 0.38831, 0.44781, 0.44742, 0.38369, 0.45589, 0.43601, 0.43998, 0.34603, 0.45429, 0.45927, 0.32677, 0.32369, 0.41275, 
13.58180, 0.38431, 0.41127, 0.42683, 0.36627, 0.45591, 0.45674, 0.34162, 0.38357, 0.38974, 0.38122, 0.36748, 0.34909, 0.34973, 0.34678, 0.40455, 0.38767, 
13.59372, 0.43369, 0.42209, 0.41811, 0.43105, 0.43438, 0.53526, 0.38338, 0.40456, 0.45481, 0.39377, 0.32511, 0.36429, 0.34372, 0.41456, 0.38166, 0.40936, 
13.60564, 0.40992, 0.43352, 0.34340, 0.44812, 0.43573, 0.47745, 0.42493, 0.43176, 0.35608, 0.31810, 0.34146, 0.40584, 0.31188, 0.38294, 0.42467, 0.39639, 
13.61757, 0.36117, 0.36316, 0.38808, 0.39959, 0.45861, 0.52382, 0.43878, 0.43924, 0.37354, 0.38216, 0.34068, 0.31706, 0.39887, 0.28249, 0.39163, 0.39059, 
13.62949, 0.38540, 0.33868, 0.35612, 0.39099, 0.47053, 0.50455, 0.40527, 0.39578, 0.45123, 0.41075, 0.41120, 0.38930, 0.34438, 0.40599, 0.36908, 0.40195, 
