time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
11.87668, 0.46798, 0.53758, 0.49696, 0.50573, 0.51664, 0.57028, 0.42695, 0.43137, 0.47980, 0.44562, 0.45863, 0.47123, 0.47561, 0.44004, 0.41651, 0.47606, 
11.88860, 0.53083, 0.47460, 0.45769, 0.50758, 0.48919, 0.48717, 0.49236, 0.51745, 0.43323, 0.57909, 0.42969, 0.50539, 0.53547, 0.42468, 0.40461, 0.48460, 
11.90053, 0.48401, 0.51964, 0.46409, 0.49433, 0.45404, 0.50642, 0.49893, 0.51128, 0.47684, 0.52711, 0.49049, 0.47353, 0.46494, 0.39264, 0.49534, 0.48357, 
11.91245, 0.50190, 0.54784, 0.54405, 0.43090, 0.54589, 0.48684, 0.41010, 0.46304, 0.50547, 0.45829, 0.47936, 0.45131, 0.49043, 0.42319, 0.45560, 0.47961, 
11.92437, 0.57037, 0.46605, 0.48736, 0.43110, 0.53687, 0.48991, 0.47694, 0.49099, 0.55007, 0.45454, 0.46746, 0.44522, 0.44968, 0.40940, 0.39974, 0.47505, 
11.93630, 0.43306, 0.45055, 0.56482, 0.49161, 0.55832, 0.54577, 0.51317, 0.50061, 0.45975, 0.38818, 0.45688, 0.43962, 0.43519, 0.45640, 0.46541, 0.47729, 
11.94822, 0.41415, 0.53155, 0.57909, 0.52472, 0.51694, 0.50105, 0.54528, 0.54638, 0.54304, 0.46894, 0.47607, 0.52924, 0.43919, 0.48653, 0.41679, 0.50126, 
11.96015, 0.49434, 0.45638, 0.48539, 0.45524, 0.51763, 0.52511, 0.50703, 0.50566, 0.50652, 0.48941, 0.41159, 0.51809, 0.40288, 0.41439, 0.52664, 0.48109, 
11.97207, 0.56175, 0.52917, 0.53112, 0.43916, 0.50750, 0.46319, 0.45056, 0.43524, 0.51234, 0.46822, 0.48351, 0.45170, 0.43953, 0.46612, 0.42589, 0.47767, 
11.98399, 0.49772, 0.58490, 0.50979, 0.59179, 0.48186, 0.57633, 0.51432, 0.47390, 0.51056, 0.42584, 0.43626, 0.42085, 0.50091, 0.44331, 0.50962, 0.49853, 
11.99592, 0.51127, 0.51873, 0.48846, 0.53194, 0.46916, 0.43445, 0.59495, 0.47173, 0.47295, 0.47454, 0.50413, 0.48075, 0.48144, 0.52878, 0.39423, 0.49050, 
12.00784, 0.47493, 0.46463, 0.53313, 0.53493, 0.49826, 0.48731, 0.56579, 0.51412, 0.43507, 0.49371, 0.43096, 0.43314, 0.45045, 0.49130, 0.59007, 0.49319, 
12.01976, 0.50816, 0.45721, 0.50928, 0.51394, 0.51129, 0.47951, 0.44891, 0.47008, 0.51089, 0.44552, 0.43995, 0.52221, 0.40850, 0.48837, 0.44996, 0.47759, 
12.03169, 0.54324, 0.42649, 0.54102, 0.47411, 0.50566, 0.52276, 0.49996, 0.48174, 0.45189, 0.45632, 0.43173, 0.47575, 0.41961, 0.39683, 0.49577, 0.47486, 
12.04361, 0.44900, 0.52355, 0.52085, 0.46303, 0.51454, 0.50477, 0.50250, 0.50506, 0.51071, 0.46498, 0.45739, 0.48862, 0.41197, 0.48023, 0.43863, 0.48239, 
12.05554, 0.48950, 0.49022, 0.54818, 0.47542, 0.46147, 0.50267, 0.49341, 0.52737, 0.44948, 0.40512, 0.38453, 0.43458, 0.47142, 0.41027, 0.45304, 0.46644, 
12.06746, 0.53268, 0.44654, 0.54166, 0.45466, 0.48349, 0.53519, 0.46777, 0.40231, 0.40481, 0.50639, 0.42787, 0.48550, 0.50138, 0.53623, 0.35583, 0.47215, 
12.07938, 0.49980, 0.51419, 0.47149, 0.48844, 0.48806, 0.50716, 0.49307, 0.43727, 0.46359, 0.40699, 0.44091, 0.47915, 0.42789, 0.44651, 0.35373, 0.46122, 
12.09131, 0.51347, 0.55156, 0.58010, 0.49007, 0.47009, 0.51995, 0.47431, 0.43767, 0.45386, 0.49090, 0.49182, 0.53926, 0.52208, 0.45395, 0.52932, 0.50123, 
12.10323, 0.43932, 0.52519, 0.53753, 0.49078, 0.50763, 0.47508, 0.47165, 0.42060, 0.42121, 0.43451, 0.40959, 0.51598, 0.43054, 0.47822, 0.42303, 0.46539, 
12.11516, 0.50808, 0.53987, 0.53026, 0.45687, 0.45272, 0.49617, 0.45805, 0.47670, 0.49546, 0.49743, 0.45675, 0.44136, 0.41430, 0.45047, 0.48132, 0.47705, 
12.12708, 0.49192, 0.66952, 0.50058, 0.55528, 0.49272, 0.56864, 0.53655, 0.49067, 0.51006, 0.44651, 0.38371, 0.45409, 0.45650, 0.37455, 0.37991, 0.48741, 
12.13900, 0.49623, 0.42191, 0.44584, 0.53014, 0.56530, 0.54141, 0.56293, 0.41630, 0.50518, 0.45136, 0.46145, 0.36932, 0.43669, 0.47642, 0.49198, 0.47816, 
12.15093, 0.41816, 0.51018, 0.48955, 0.48328, 0.58213, 0.50950, 0.42945, 0.40466, 0.51730, 0.45026, 0.46640, 0.52230, 0.37551, 0.44975, 0.46643, 0.47166, 
12.16285, 0.46470, 0.45312, 0.51908, 0.50992, 0.51297, 0.56105, 0.44513, 0.46074, 0.49377, 0.43823, 0.51939, 0.43172, 0.49107, 0.40026, 0.50900, 0.48068, 
12.17478, 0.54269, 0.47389, 0.55184, 0.50702, 0.49692, 0.46308, 0.45578, 0.52095, 0.45751, 0.47832, 0.44817, 0.53921, 0.48021, 0.42648, 0.39705, 0.48261, 
12.18670, 0.45279, 0.51320, 0.45135, 0.46691, 0.49783, 0.53551, 0.46254, 0.44566, 0.44239, 0.46965, 0.50825, 0.44080, 0.50147, 0.40249, 0.40155, 0.46616, 
12.19862, 0.48978, 0.56893, 0.48261, 0.54939, 0.54061, 0.48455, 0.40972, 0.43885, 0.50624, 0.45463, 0.47341, 0.40466, 0.46182, 0.40396, 0.42508, 0.47295, 
12.21055, 0.50635, 0.50992, 0.46685, 0.53336, 0.49403, 0.57926, 0.42412, 0.47292, 0.53339, 0.50585, 0.50866, 0.50733, 0.45826, 0.47038, 0.46639, 0.49581, 
12.22247, 0.57949, 0.48912, 0.44346, 0.51089, 0.64441, 0.51454, 0.41601, 0.62775, 0.53633, 0.49179, 0.45781, 0.48109, 0.45734, 0.43812, 0.48607, 0.50495, 
12.23439, 0.47579, 0.59048, 0.48705, 0.47489, 0.50887, 0.45428, 0.49471, 0.48094, 0.39712, 0.47013, 0.47643, 0.45028, 0.47314, 0.51694, 0.39359, 0.47631, 
12.24632, 0.57223, 0.54186, 0.49381, 0.53391, 0.42340, 0.55958, 0.45151, 0.44433, 0.43098, 0.47873, 0.45032, 0.52107, 0.43412, 0.40375, 0.51493, 0.48363, 
12.25824, 0.50334, 0.46135, 0.47076, 0.53582, 0.44717, 0.48330, 0.42794, 0.42344, 0.43377, 0.41696, 0.44943, 0.51268, 0.45081, 0.45034, 0.43683, 0.46026, 
12.27017, 0.48143, 0.43344, 0.42984, 0.47546, 0.44429, 0.42917, 0.41119, 0.49327, 0.49152, 0.46971, 0.45585, 0.41370, 0.49122, 0.43446, 0.38460, 0.44928, 
12.28209, 0.46026, 0.47510, 0.52197, 0.45485, 0.56177, 0.44960, 0.46976, 0.52026, 0.45888, 0.42781, 0.43513, 0.46591, 0.44920, 0.48687, 0.40475, 0.46948, 
12.29401, 0.51545, 0.49950, 0.50071, 0.45325, 0.56603, 0.49703, 0.43805, 0.54234, 0.46803, 0.42856, 0.47508, 0.46446, 0.46913, 0.48785, 0.49922, 0.48698, 
12.30594, 0.51254, 0.52424, 0.46325, 0.49869, 0.50982, 0.48115, 0.43602, 0.47571, 0.56091, 0.45521, 0.39499, 0.46015, 0.40719, 0.48403, 0.41803, 0.47213, 
12.31786, 0.49044, 0.46762, 0.49906, 0.46837, 0.47895, 0.45875, 0.46703, 0.47701, 0.47565, 0.51448, 0.44572, 0.42417, 0.47650, 0.46045, 0.39713, 0.46676, 
12.32979, 0.45948, 0.49968, 0.46678, 0.46316, 0.41243, 0.48089, 0.47485, 0.49316, 0.51719, 0.46051, 0.53600, 0.49578, 0.40106, 0.42339, 0.47193, 0.47042, 
12.34171, 0.48280, 0.51088, 0.48060, 0.46626, 0.48499, 0.56021, 0.46692, 0.46347, 0.44184, 0.47270, 0.40468, 0.48937, 0.38671, 0.46444, 0.48137, 0.47048, 
12.35363, 0.51221, 0.43468, 0.49494, 0.51554, 0.59247, 0.48036, 0.48562, 0.50542, 0.42227, 0.44772, 0.41045, 0.48783, 0.43099, 0.41283, 0.36887, 0.46681, 
12.36556, 0.54843, 0.48128, 0.55576, 0.47575, 0.43277, 0.46354, 0.42185, 0.47931, 0.46367, 0.45941, 0.48447, 0.43900, 0.48842, 0.45862, 0.54405, 0.47976, 
12.37748, 0.56061, 0.50459, 0.52320, 0.46985, 0.45704, 0.49929, 0.50834, 0.46715, 0.49539, 0.50473, 0.45524, 0.43752, 0.47624, 0.40380, 0.41032, 0.47822, 
12.38941, 0.49768, 0.49138, 0.48997, 0.50995, 0.44471, 0.51020, 0.51651, 0.44316, 0.48749, 0.44935, 0.43439, 0.44805, 0.53533, 0.55650, 0.46267, 0.48516, 
12.40133, 0.60450, 0.52575, 0.50358, 0.49744, 0.41811, 0.49565, 0.43303, 0.45795, 0.49887, 0.44981, 0.40115, 0.39945, 0.47862, 0.38800, 0.49492, 0.46979, 
12.41325, 0.48973, 0.54105, 0.51065, 0.52720, 0.51654, 0.47034, 0.39566, 0.40880, 0.47346, 0.55336, 0.50828, 0.44456, 0.48487, 0.44838, 0.39771, 0.47804, 
12.42518, 0.57283, 0.46203, 0.45794, 0.45362, 0.46709, 0.45011, 0.39798, 0.47586, 0.41702, 0.44583, 0.41198, 0.47410, 0.43937, 0.39082, 0.49107, 0.45384, 
12.43710, 0.51468, 0.48117, 0.47859, 0.52482, 0.47685, 0.54285, 0.48524, 0.46321, 0.44070, 0.48514, 0.48831, 0.47364, 0.47101, 0.49145, 0.44834, 0.48440, 
12.44902, 0.54530, 0.52993, 0.50533, 0.44488, 0.48155, 0.51390, 0.51470, 0.44177, 0.47099, 0.41136, 0.55571, 0.47013, 0.41733, 0.45996, 0.40362, 0.47776, 
12.46095, 0.51288, 0.55697, 0.46210, 0.44512, 0.54700, 0.52058, 0.40650, 0.48155, 0.45982, 0.52401, 0.38886, 0.42857, 0.49674, 0.43324, 0.40195, 0.47106, 
12.47287, 0.53633, 0.51039, 0.47896, 0.45442, 0.48193, 0.53369, 0.46177, 0.46096, 0.43198, 0.48098, 0.37977, 0.45871, 0.47893, 0.43669, 0.41618, 0.46678, 
12.48480, 0.52425, 0.45675, 0.44760, 0.54070, 0.46312, 0.61063, 0.48375, 0.45980, 0.53314, 0.48130, 0.44299, 0.50409, 0.40641, 0.46497, 0.46255, 0.48547, 
12.49672, 0.54171, 0.48167, 0.49171, 0.44644, 0.46457, 0.48031, 0.41793, 0.48071, 0.43410, 0.52125, 0.47643, 0.45512, 0.50047, 0.44530, 0.43438, 0.47147, 
12.50864, 0.43043, 0.50103, 0.46653, 0.45571, 0.45574, 0.52709, 0.44214, 0.46807, 0.45257, 0.46455, 0.46836, 0.49332, 0.42001, 0.40408, 0.40954, 0.45728, 
12.52057, 0.44907, 0.45053, 0.49975, 0.52441, 0.50151, 0.54240, 0.48664, 0.42471, 0.41157, 0.45159, 0.41949, 0.46637, 0.42928, 0.38519, 0.40647, 0.45660, 
12.53249, 0.42083, 0.47924, 0.47809, 0.49770, 0.55050, 0.47435, 0.45567, 0.45336, 0.51741, 0.46575, 0.48797, 0.53123, 0.54918, 0.50391, 0.43726, 0.48683, 
12.54442, 0.42243, 0.47869, 0.51202, 0.48370, 0.50081, 0.49832, 0.43980, 0.49532, 0.51931, 0.46987, 0.42812, 0.43545, 0.42611, 0.40466, 0.40526, 0.46132, 
12.55634, 0.51037, 0.42145, 0.50675, 0.44936, 0.44347, 0.51445, 0.41855, 0.46077, 0.42298, 0.45825, 0.42708, 0.47423, 0.48731, 0.40085, 0.41692, 0.45419, 
12.56826, 0.51638, 0.53903, 0.48394, 0.50011, 0.49063, 0.47503, 0.42060, 0.49564, 0.46732, 0.42429, 0.44969, 0.46245, 0.47820, 0.48252, 0.45581, 0.47611, 
12.58019, 0.49564, 0.46797, 0.49516, 0.46250, 0.48536, 0.51410, 0.44596, 0.52176, 0.46964, 0.41598, 0.41228, 0.65564, 0.43930, 0.41927, 0.41290, 0.47423, 
12.59211, 0.46180, 0.50708, 0.50178, 0.47935, 0.42127, 0.52298, 0.41015, 0.49841, 0.53667, 0.41927, 0.47723, 0.40042, 0.43952, 0.46405, 0.42438, 0.46429, 
12.60404, 0.48936, 0.54574, 0.48578, 0.48262, 0.39089, 0.51900, 0.46163, 0.50361, 0.46913, 0.49375, 0.58912, 0.49938, 0.44493, 0.43320, 0.39884, 0.48046, 
12.61596, 0.42379, 0.52315, 0.51650, 0.51346, 0.45358, 0.59467, 0.49757, 0.38934, 0.47132, 0.49769, 0.38823, 0.50369, 0.45522, 0.40942, 0.45429, 0.47279, 
12.62788, 0.52864, 0.57558, 0.43018, 0.43342, 0.56792, 0.56365, 0.45561, 0.50424, 0.42176, 0.46693, 0.44735, 0.44277, 0.52563, 0.43402, 0.50611, 0.48692, 
12.63981, 0.51722, 0.45757, 0.49789, 0.43258, 0.56723, 0.45695, 0.44659, 0.45383, 0.48718, 0.51980, 0.47726, 0.44007, 0.45274, 0.49632, 0.43694, 0.47601, 
12.65173, 0.52674, 0.52751, 0.56674, 0.48173, 0.44492, 0.47637, 0.54132, 0.41355, 0.56250, 0.45067, 0.44936, 0.47662, 0.44560, 0.50026, 0.45321, 0.48781, 
12.66366, 0.41425, 0.48889, 0.50621, 0.45793, 0.50939, 0.50398, 0.39947, 0.45919, 0.45844, 0.47463, 0.43100, 0.57898, 0.40776, 0.40707, 0.50105, 0.46655, 
12.67558, 0.43803, 0.45295, 0.50215, 0.53066, 0.45983, 0.42002, 0.53597, 0.47860, 0.44358, 0.44949, 0.40757, 0.43975, 0.39522, 0.43313, 0.44173, 0.45525, 
12.68750, 0.44982, 0.45333, 0.52256, 0.45454, 0.51194, 0.44110, 0.46011, 0.44623, 0.51812, 0.46884, 0.54789, 0.46075, 0.46373, 0.49782, 0.41462, 0.47409, 
12.69943, 0.55696, 0.47225, 0.47563, 0.54795, 0.45989, 0.50109, 0.47727, 0.44271, 0.48726, 0.51086, 0.42052, 0.48847, 0.46363, 0.42157, 0.44463, 0.47805, 
12.71135, 0.44356, 0.48796, 0.48898, 0.53947, 0.43072, 0.46479, 0.34723, 0.45709, 0.47266, 0.48791, 0.51785, 0.44613, 0.51017, 0.41063, 0.45401, 0.46394, 
12.72327, 0.55638, 0.58084, 0.51331, 0.54365, 0.41954, 0.51799, 0.43786, 0.53690, 0.45527, 0.41316, 0.49368, 0.42409, 0.42702, 0.39504, 0.39993, 0.47431, 
12.73520, 0.46725, 0.45599, 0.50931, 0.54849, 0.40155, 0.46848, 0.41863, 0.42395, 0.51653, 0.54986, 0.45959, 0.53105, 0.48386, 0.43952, 0.39941, 0.47156, 
12.74712, 0.50812, 0.43727, 0.48959, 0.50605, 0.47495, 0.49260, 0.51272, 0.52452, 0.42069, 0.40745, 0.44504, 0.46186, 0.44310, 0.40381, 0.40464, 0.46216, 
12.75905, 0.44607, 0.49012, 0.50614, 0.53719, 0.49492, 0.53756, 0.43112, 0.47208, 0.46829, 0.47354, 0.40089, 0.39470, 0.41768, 0.56002, 0.45677, 0.47247, 
12.77097, 0.48380, 0.54011, 0.48440, 0.45604, 0.43961, 0.46179, 0.54559, 0.39397, 0.47161, 0.47079, 0.41606, 0.47402, 0.47137, 0.46873, 0.55391, 0.47545, 
12.78289, 0.45185, 0.52082, 0.55463, 0.54409, 0.49896, 0.49495, 0.41475, 0.46380, 0.46387, 0.46910, 0.41577, 0.51694, 0.44790, 0.38868, 0.43192, 0.47187, 
12.79482, 0.53139, 0.48562, 0.51729, 0.46676, 0.47230, 0.57256, 0.48242, 0.53737, 0.45941, 0.48329, 0.43525, 0.41385, 0.41734, 0.46029, 0.47122, 0.48043, 
12.80674, 0.47347, 0.51658, 0.47543, 0.49296, 0.49693, 0.47945, 0.52311, 0.46339, 0.48495, 0.50801, 0.39116, 0.42510, 0.45794, 0.42970, 0.45016, 0.47122, 
12.81867, 0.43294, 0.45113, 0.54052, 0.48719, 0.46114, 0.54033, 0.45308, 0.43663, 0.46804, 0.41901, 0.44650, 0.59471, 0.38705, 0.48498, 0.51864, 0.47479, 
12.83059, 0.52231, 0.50393, 0.50935, 0.48376, 0.54997, 0.46218, 0.45318, 0.45112, 0.44948, 0.49108, 0.46144, 0.38497, 0.42315, 0.45762, 0.42778, 0.46875, 
12.84251, 0.47279, 0.47627, 0.49623, 0.46074, 0.41322, 0.54171, 0.36534, 0.48665, 0.57106, 0.42037, 0.43558, 0.50802, 0.46147, 0.48913, 0.44075, 0.46929, 
12.85444, 0.44464, 0.52234, 0.48331, 0.45665, 0.47636, 0.49277, 0.38927, 0.48780, 0.46382, 0.43393, 0.42590, 0.47688, 0.42510, 0.39721, 0.46720, 0.45621, 
12.86636, 0.52952, 0.44074, 0.48113, 0.45955, 0.45876, 0.51791, 0.37679, 0.42778, 0.41111, 0.45965, 0.54057, 0.49865, 0.43030, 0.39774, 0.43430, 0.45763, 
12.87829, 0.40159, 0.43678, 0.45987, 0.51399, 0.51416, 0.45710, 0.42234, 0.41671, 0.45822, 0.42187, 0.50433, 0.41089, 0.48461, 0.44420, 0.52863, 0.45835, 
12.89021, 0.50478, 0.54483, 0.51918, 0.48583, 0.51948, 0.50144, 0.48220, 0.57372, 0.49317, 0.45472, 0.41914, 0.44503, 0.47612, 0.46249, 0.47517, 0.49049, 
12.90213, 0.40511, 0.48937, 0.52176, 0.42719, 0.44604, 0.50537, 0.49950, 0.50489, 0.46563, 0.38086, 0.45947, 0.42353, 0.39557, 0.38720, 0.49849, 0.45400, 
12.91406, 0.41806, 0.45352, 0.41739, 0.51724, 0.50846, 0.43314, 0.53879, 0.46893, 0.44472, 0.46619, 0.42207, 0.58885, 0.44946, 0.43347, 0.44765, 0.46720, 
12.92598, 0.48562, 0.43009, 0.49840, 0.54754, 0.49450, 0.42958, 0.38398, 0.44106, 0.46235, 0.43730, 0.45431, 0.47224, 0.39715, 0.46131, 0.41491, 0.45402, 
12.93790, 0.50261, 0.51186, 0.46872, 0.51302, 0.51785, 0.52442, 0.49436, 0.44596, 0.57403, 0.46051, 0.47309, 0.38340, 0.42247, 0.40950, 0.46122, 0.47753, 
12.94983, 0.45127, 0.56083, 0.48903, 0.49622, 0.45851, 0.52092, 0.48797, 0.49440, 0.48611, 0.54983, 0.45346, 0.49587, 0.45979, 0.37439, 0.45609, 0.48231, 
12.96175, 0.47482, 0.51702, 0.43335, 0.44968, 0.47106, 0.50858, 0.47599, 0.42125, 0.48460, 0.44214, 0.47336, 0.57011, 0.45725, 0.47349, 0.38973, 0.46950, 
12.97368, 0.42573, 0.50232, 0.51087, 0.45609, 0.52269, 0.43861, 0.44206, 0.42563, 0.51873, 0.43023, 0.46084, 0.39191, 0.44229, 0.45183, 0.51826, 0.46254, 
12.98560, 0.43193, 0.46652, 0.55036, 0.48643, 0.47797, 0.51799, 0.41336, 0.41090, 0.51654, 0.47223, 0.46651, 0.45011, 0.49624, 0.52677, 0.43466, 0.47457, 
12.99752, 0.48074, 0.48517, 0.42626, 0.44551, 0.54674, 0.52225, 0.43763, 0.41259, 0.44653, 0.49376, 0.42348, 0.47372, 0.45613, 0.40666, 0.49940, 0.46377, 
13.00945, 0.39847, 0.47281, 0.48762, 0.49221, 0.43870, 0.56607, 0.47059, 0.40833, 0.47097, 0.42754, 0.47589, 0.46369, 0.48530, 0.44855, 0.44176, 0.46323, 
13.02137, 0.49125, 0.48170, 0.49420, 0.49346, 0.45076, 0.51025, 0.45005, 0.45421, 0.48997, 0.54102, 0.42897, 0.45932, 0.41376, 0.42793, 0.46449, 0.47009, 
13.03330, 0.45186, 0.49961, 0.49258, 0.47839, 0.47502, 0.55708, 0.44902, 0.41386, 0.42816, 0.43612, 0.36931, 0.51415, 0.48647, 0.37502, 0.46883, 0.45970, 
13.04522, 0.45493, 0.53319, 0.46668, 0.47203, 0.48393, 0.46065, 0.49038, 0.40250, 0.48248, 0.44199, 0.47181, 0.44773, 0.42832, 0.41849, 0.36302, 0.45454, 
13.05714, 0.39563, 0.47161, 0.45700, 0.50346, 0.44544, 0.50454, 0.36524, 0.45704, 0.48902, 0.46381, 0.45444, 0.45695, 0.42072, 0.51085, 0.51650, 0.46082, 
13.06907, 0.44232, 0.54136, 0.50492, 0.43464, 0.47101, 0.51767, 0.51549, 0.43453, 0.52709, 0.47933, 0.45276, 0.38350, 0.46079, 0.42711, 0.46769, 0.47068, 
13.08099, 0.40082, 0.52069, 0.49152, 0.56580, 0.47610, 0.46472, 0.51268, 0.46758, 0.40710, 0.40691, 0.46679, 0.46894, 0.41849, 0.43050, 0.45665, 0.46369, 
13.09292, 0.41179, 0.45330, 0.49504, 0.44067, 0.41408, 0.48234, 0.45242, 0.45986, 0.43726, 0.43213, 0.46238, 0.44415, 0.46734, 0.39010, 0.38798, 0.44206, 
13.10484, 0.51062, 0.46038, 0.49367, 0.43268, 0.47814, 0.48858, 0.54038, 0.51031, 0.37871, 0.42946, 0.38270, 0.50162, 0.43550, 0.43665, 0.41409, 0.45957, 
13.11676, 0.55677, 0.51008, 0.46138, 0.42429, 0.46838, 0.47848, 0.45406, 0.47690, 0.47724, 0.46059, 0.48423, 0.46061, 0.44156, 0.47440, 0.49785, 0.47512, 
13.12869, 0.53887, 0.56482, 0.51120, 0.47235, 0.45091, 0.47947, 0.47221, 0.42654, 0.47147, 0.43328, 0.49429, 0.49127, 0.41635, 0.43688, 0.47634, 0.47575, 
13.14061, 0.51818, 0.53293, 0.45630, 0.45744, 0.50464, 0.49066, 0.37829, 0.48162, 0.41187, 0.50618, 0.39279, 0.44849, 0.42096, 0.46304, 0.41065, 0.45827, 
13.15254, 0.45749, 0.49147, 0.54312, 0.47846, 0.46263, 0.50354, 0.43976, 0.54345, 0.48389, 0.47428, 0.42707, 0.47675, 0.45183, 0.42966, 0.43029, 0.47291, 
13.16446, 0.47770, 0.39467, 0.48353, 0.46262, 0.45143, 0.44066, 0.48356, 0.44866, 0.51978, 0.42508, 0.41537, 0.43015, 0.44283, 0.39031, 0.43521, 0.44677, 
13.17638, 0.45946, 0.50951, 0.57071, 0.49146, 0.51128, 0.50223, 0.53432, 0.45145, 0.55269, 0.45402, 0.36966, 0.49816, 0.41846, 0.44666, 0.48189, 0.48347, 
13.18831, 0.44752, 0.48139, 0.44982, 0.44389, 0.48172, 0.48712, 0.46126, 0.42397, 0.44570, 0.41575, 0.48227, 0.55813, 0.41627, 0.35758, 0.50257, 0.45700, 
13.20023, 0.49244, 0.46961, 0.47946, 0.45877, 0.48402, 0.45786, 0.41389, 0.49035, 0.52740, 0.48246, 0.47656, 0.50909, 0.44257, 0.40142, 0.43719, 0.46821, 
13.21215, 0.49719, 0.47816, 0.59075, 0.46332, 0.54625, 0.45498, 0.41468, 0.48491, 0.44040, 0.48021, 0.50716, 0.48880, 0.45300, 0.41585, 0.48810, 0.48025, 
13.22408, 0.43991, 0.44732, 0.42633, 0.43322, 0.44413, 0.45309, 0.51785, 0.56477, 0.50374, 0.44775, 0.52954, 0.45766, 0.45461, 0.44414, 0.39197, 0.46374, 
13.23600, 0.48430, 0.51447, 0.45992, 0.40763, 0.50346, 0.54025, 0.50189, 0.49330, 0.44635, 0.44449, 0.45044, 0.50845, 0.43452, 0.41706, 0.42892, 0.46903, 
13.24793, 0.47930, 0.47075, 0.51319, 0.49347, 0.46206, 0.53862, 0.50021, 0.44771, 0.47403, 0.45390, 0.45309, 0.37859, 0.50381, 0.42404, 0.38201, 0.46499, 
13.25985, 0.48641, 0.47206, 0.51513, 0.48282, 0.49188, 0.45098, 0.47782, 0.45637, 0.42749, 0.48024, 0.54007, 0.47190, 0.39344, 0.45859, 0.49862, 0.47359, 
13.27177, 0.51044, 0.41582, 0.47453, 0.42377, 0.44685, 0.47156, 0.44695, 0.49871, 0.52762, 0.44872, 0.45906, 0.49094, 0.51018, 0.44506, 0.45868, 0.46859, 
13.28370, 0.51500, 0.46995, 0.56475, 0.48398, 0.50773, 0.43845, 0.39884, 0.49443, 0.47916, 0.44456, 0.46300, 0.42134, 0.46836, 0.50911, 0.35711, 0.46772, 
13.29562, 0.49674, 0.53966, 0.44488, 0.45480, 0.48559, 0.50500, 0.45355, 0.43166, 0.42799, 0.50054, 0.44283, 0.41414, 0.46879, 0.41545, 0.46377, 0.46303, 
13.30755, 0.48713, 0.47263, 0.48041, 0.47856, 0.50540, 0.50150, 0.42870, 0.51531, 0.45863, 0.49944, 0.38711, 0.45646, 0.45541, 0.42909, 0.50794, 0.47091, 
13.31947, 0.46977, 0.40989, 0.50436, 0.46288, 0.48279, 0.44430, 0.42477, 0.44715, 0.42164, 0.43794, 0.42588, 0.46292, 0.49539, 0.48342, 0.44341, 0.45443, 
13.33139, 0.42381, 0.56311, 0.49016, 0.43181, 0.56751, 0.47781, 0.45710, 0.46915, 0.49068, 0.41020, 0.48516, 0.44833, 0.48426, 0.47957, 0.50119, 0.47866, 
13.34332, 0.44599, 0.47104, 0.46624, 0.50240, 0.46152, 0.48405, 0.47955, 0.45211, 0.40636, 0.45188, 0.43407, 0.44770, 0.45891, 0.43057, 0.44366, 0.45574, 
13.35524, 0.46619, 0.49419, 0.55463, 0.46735, 0.49878, 0.55697, 0.44596, 0.42837, 0.46179, 0.45581, 0.40066, 0.42885, 0.44296, 0.41160, 0.38784, 0.46013, 
13.36717, 0.42450, 0.52375, 0.51238, 0.43576, 0.47854, 0.54937, 0.39147, 0.51621, 0.46016, 0.46504, 0.44259, 0.39599, 0.40193, 0.44055, 0.50593, 0.46294, 
13.37909, 0.40004, 0.48855, 0.48713, 0.42915, 0.57512, 0.48615, 0.44762, 0.40020, 0.42553, 0.48784, 0.46641, 0.40314, 0.44963, 0.37905, 0.46938, 0.45300, 
13.39101, 0.43458, 0.47434, 0.51506, 0.46412, 0.44734, 0.58531, 0.44776, 0.45903, 0.43116, 0.41783, 0.42942, 0.44782, 0.50703, 0.51675, 0.42042, 0.46653, 
13.40294, 0.44614, 0.47054, 0.48768, 0.47190, 0.50826, 0.43416, 0.48246, 0.40027, 0.46728, 0.38498, 0.49581, 0.41066, 0.42180, 0.47557, 0.48076, 0.45588, 
13.41486, 0.45939, 0.49717, 0.46354, 0.45801, 0.49708, 0.45771, 0.53517, 0.44182, 0.42873, 0.42431, 0.47888, 0.49908, 0.47048, 0.39524, 0.37546, 0.45881, 
13.42678, 0.38845, 0.47434, 0.42010, 0.45773, 0.48323, 0.51964, 0.42728, 0.39941, 0.44640, 0.47037, 0.41467, 0.47607, 0.48774, 0.52570, 0.54819, 0.46262, 
13.43871, 0.47601, 0.43069, 0.49343, 0.51039, 0.46169, 0.46486, 0.44208, 0.44433, 0.45437, 0.44029, 0.48491, 0.42500, 0.40093, 0.51222, 0.43939, 0.45871, 
13.45063, 0.60831, 0.40523, 0.45161, 0.56291, 0.48900, 0.48385, 0.41871, 0.42351, 0.41587, 0.42547, 0.44739, 0.42049, 0.41293, 0.46454, 0.45366, 0.45890, 
13.46256, 0.48097, 0.47873, 0.52259, 0.49835, 0.43835, 0.56022, 0.47340, 0.46647, 0.48588, 0.44627, 0.40392, 0.40910, 0.42231, 0.47829, 0.42090, 0.46572, 
